# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)rho_lambda         20:(.)rho_ur             21:(.)rho_crit           22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       8.388244588471e+04       1.192130329713e-05       1.059909745696e-07       5.470010266074e+00       1.548732332995e+04       1.413438693585e+04       1.685003135812e-01       1.185641081647e+09       3.151784329613e+00       1.362335654157e+08       1.466479868334e+06       7.867634940723e+06       2.368754330576e+02       6.272747177549e+07       2.090911541903e+07       1.184377165288e+02       3.136370883632e+07       1.045456672662e+07       3.453080871730e-08       1.983230899440e+05       2.398571839265e+08       2.398571839265e+08       7.684097831420e+07      -5.674832438066e+07       2.492303223010e-04       9.922073804712e-02 
       8.329930404553e+04       1.200475810333e-05       1.074703043334e-07       5.507924120435e+00       1.527482214702e+04       1.413434902199e+04       1.696794409570e-01       1.177395571017e+09       3.173585768539e+00       1.324846059144e+08       1.436107918871e+06       7.704690043922e+06       2.319695568591e+02       6.100129927339e+07       2.033372516469e+07       1.159847784295e+02       3.050062296008e+07       1.016687147452e+07       3.453080871730e-08       1.928655125100e+05       2.333201916232e+08       2.333201916232e+08       7.472642044819e+07      -5.481050584545e+07       2.494031758069e-04       9.954688157930e-02 
       8.272021583463e+04       1.208879717144e-05       1.089702143271e-07       5.546098190334e+00       1.506525039197e+04       1.413431084792e+04       1.708668169987e-01       1.169207378325e+09       3.195536220623e+00       1.288388109581e+08       1.406364982894e+06       7.545119791790e+06       2.271652830384e+02       5.932262788620e+07       1.977416860730e+07       1.135826415192e+02       2.966128763610e+07       9.887093072616e+06       3.453080871730e-08       1.875581176779e+05       2.269617693727e+08       2.269617693727e+08       7.267005137183e+07      -5.293890679335e+07       2.495767189887e-04       9.987518272325e-02 
       8.214515307394e+04       1.217342459238e-05       1.104909894763e-07       5.584534226628e+00       1.485856758133e+04       1.413427241189e+04       1.720624993743e-01       1.161076105136e+09       3.217636679883e+00       1.252933416809e+08       1.377238033510e+06       7.388854295318e+06       2.224605074066e+02       5.769015048589e+07       1.923001003761e+07       1.112302537033e+02       2.884504930044e+07       9.615013666274e+06       3.453080871730e-08       1.823967727465e+05       2.207770305688e+08       2.207770305688e+08       7.067026985510e+07      -5.113126303130e+07       2.497509568895e-04       1.002056531996e-01 
       8.157408778125e+04       1.225864448570e-05       1.120329186235e-07       5.623233991484e+00       1.465473379179e+04       1.413423371212e+04       1.732665461547e-01       1.153001355787e+09       3.239888146633e+00       1.218454373359e+08       1.348714313612e+06       7.235825112884e+06       2.178531693523e+02       5.610259591340e+07       1.870082573605e+07       1.089265846761e+02       2.805127237364e+07       9.350421395681e+06       3.453080871730e-08       1.773774587364e+05       2.147612225082e+08       2.147612225082e+08       6.872551872996e+07      -4.938538782103e+07       2.499258945890e-04       1.005383047696e-01 
       8.100699216887e+04       1.234446099979e-05       1.135962945803e-07       5.662199258448e+00       1.445370965247e+04       1.413419474685e+04       1.744790158160e-01       1.144982737366e+09       3.262291627520e+00       1.184924131453e+08       1.320781330291e+06       7.085965220281e+06       2.133412509390e+02       5.455872798894e+07       1.818620364280e+07       1.066706254695e+02       2.727933876587e+07       9.093110230900e+06       3.453080871730e-08       1.724962672612e+05       2.089097227179e+08       2.089097227179e+08       6.683428367788e+07      -4.769916922847e+07       2.501015372037e-04       1.008731492356e-01 
       8.044383864227e+04       1.243087831212e-05       1.151814141820e-07       5.701431812498e+00       1.425545633724e+04       1.413415551430e+04       1.756999672428e-01       1.137019859693e+09       3.284848135562e+00       1.152316582097e+08       1.293426849364e+06       6.939208981362e+06       2.089227760212e+02       5.305734454938e+07       1.768574303692e+07       1.044613880106e+02       2.652864739564e+07       8.842879811442e+06       3.453080871730e-08       1.677493974835e+05       2.032180353829e+08       2.032180353829e+08       6.499509205074e+07      -4.607056756378e+07       2.502778898874e-04       1.012101984400e-01 
       7.988459979874e+04       1.251790062939e-05       1.167885783423e-07       5.740933450130e+00       1.405993555718e+04       1.413411601266e+04       1.769294597308e-01       1.129112335296e+09       3.307558690182e+00       1.120606334755e+08       1.266638890015e+06       6.795492119294e+06       2.045958093792e+02       5.159727651224e+07       1.719905422435e+07       1.022979046896e+02       2.579861372177e+07       8.599535290257e+06       3.453080871730e-08       1.631331531560e+05       1.976817878720e+08       1.976817878720e+08       6.320651172416e+07      -4.449761290912e+07       2.504549578315e-04       1.015494642658e-01 
       7.932924842605e+04       1.260553218779e-05       1.184180921082e-07       5.780705979409e+00       1.386710955316e+04       1.413407624013e+04       1.781675529897e-01       1.121259779402e+09       3.330424317243e+00       1.089768697579e+08       1.240405719550e+06       6.654751688406e+06       2.003584558712e+02       5.017738696540e+07       1.672575823450e+07       1.001792279356e+02       2.508866928829e+07       8.362887182021e+06       3.453080871730e-08       1.586439397432e+05       1.922967273593e+08       1.922967273593e+08       6.146714998240e+07      -4.297840273100e+07       2.506327462649e-04       1.018909586359e-01 
       7.877775750115e+04       1.269377725316e-05       1.200702647169e-07       5.820751220044e+00       1.367694108849e+04       1.413403619489e+04       1.794143071460e-01       1.113461809910e+09       3.353446049087e+00       1.059779658180e+08       1.214715848256e+06       6.516926046623e+06       1.962088596038e+02       4.879657028183e+07       1.626548652512e+07       9.810442980189e+01       2.439826128173e+07       8.132751215591e+06       3.453080871730e-08       1.542782616228e+05       1.870587175381e+08       1.870587175381e+08       5.977565243393e+07      -4.151109957434e+07       2.508112604546e-04       1.022346935131e-01 
       7.823010018881e+04       1.278264012121e-05       1.217454096518e-07       5.861071003461e+00       1.348939344171e+04       1.413399587511e+04       1.806697827462e-01       1.105718047374e+09       3.376624924566e+00       1.030615864934e+08       1.189558024371e+06       6.381954828466e+06       1.921452031184e+02       4.745375125874e+07       1.581788069539e+07       9.607260155922e+01       2.372685210076e+07       7.908948190531e+06       3.453080871730e-08       1.500327193636e+05       1.819637354251e+08       1.819637354251e+08       5.813070195685e+07      -4.009392883553e+07       2.509905057060e-04       1.025806809000e-01 
       7.768624984037e+04       1.287212511776e-05       1.234438447012e-07       5.901667172866e+00       1.330443039940e+04       1.413395527894e+04       1.819340407593e-01       1.098028114988e+09       3.399961989085e+00       1.002254608798e+08       1.164921229155e+06       6.249778918619e+06       1.881657065962e+02       4.614788428035e+07       1.538259220680e+07       9.408285329810e+01       2.307391893756e+07       7.691303837572e+06       3.453080871730e-08       1.459040070785e+05       1.770078682525e+08       1.770078682525e+08       5.653101767332e+07      -3.872517661168e+07       2.511704873630e-04       1.029289328383e-01 
       7.714617999239e+04       1.296223659891e-05       1.251658920158e-07       5.942541583312e+00       1.312201624923e+04       1.413391440453e+04       1.832071425802e-01       1.090391638563e+09       3.423458294631e+00       9.746738056262e+07       1.140794672064e+06       6.120340426031e+06       1.842686270778e+02       4.487795250375e+07       1.495928211182e+07       9.213431353888e+01       2.243895337074e+07       7.479648682922e+06       3.453080871730e-08       1.418889098508e+05       1.721873104451e+08       1.721873104451e+08       5.497535395224e+07      -3.740318762347e+07       2.513512108081e-04       1.032794614092e-01 
       7.660986436540e+04       1.305297895127e-05       1.269118781686e-07       5.983696101770e+00       1.294211577294e+04       1.413387325001e+04       1.844891500323e-01       1.082808246514e+09       3.447114899816e+00       9.478519789788e+07       1.117167786026e+06       5.993582658569e+06       1.804522577003e+02       4.364296706712e+07       1.454762078995e+07       9.022612885014e+01       2.182146096946e+07       7.273817916311e+06       3.453080871730e-08       1.379843012308e+05       1.674983606803e+08       1.674983606803e+08       5.346249943930e+07      -3.612636320915e+07       2.515326814633e-04       1.036322787328e-01 
       7.607727686261e+04       1.314435659217e-05       1.286821342145e-07       6.025132607205e+00       1.276469423957e+04       1.413383181350e+04       1.857801253705e-01       1.075277569837e+09       3.470932869910e+00       9.217682433957e+07       1.094030222809e+06       5.869450098186e+06       1.767149269498e+02       4.244196631983e+07       1.414728769106e+07       8.835746347492e+01       2.122096090844e+07       7.073651262654e+06       3.453080871730e-08       1.341871408009e+05       1.629374190296e+08       1.629374190296e+08       5.199127611384e+07      -3.489315938719e+07       2.517149047897e-04       1.039873969677e-01 
       7.554839156862e+04       1.323637396989e-05       1.304769957515e-07       6.066852990634e+00       1.258971739864e+04       1.413379009312e+04       1.870801312845e-01       1.067799242094e+09       3.494913276877e+00       8.964022881357e+07       1.071371848494e+06       5.747888376605e+06       1.730549979293e+02       4.127401507356e+07       1.375797108581e+07       8.652749896464e+01       2.063698559361e+07       6.878992857262e+06       3.453080871730e-08       1.304944718091e+05       1.585009841776e+08       1.585009841776e+08       5.056053837154e+07      -3.370208498520e+07       2.518978862883e-04       1.043448283113e-01 
       7.502318274821e+04       1.332903556385e-05       1.322968029816e-07       6.108859155207e+00       1.241715147358e+04       1.413374808696e+04       1.883892309016e-01       1.060372899393e+09       3.519057199416e+00       8.717343613615e+07       1.049182739033e+06       5.628844251509e+06       1.694708676414e+02       4.013820387420e+07       1.337936782293e+07       8.473543382069e+01       2.006908029797e+07       6.689691124477e+06       3.453080871730e-08       1.269034188660e+05       1.541856507177e+08       1.541856507177e+08       4.916917213242e+07      -3.255169983299e+07       2.520816314999e-04       1.047045849990e-01 
       7.450162484501e+04       1.342234588486e-05       1.341419007742e-07       6.151153016272e+00       1.224696315509e+04       1.413370579310e+04       1.897074877898e-01       1.052998180373e+09       3.543365722995e+00       8.477452547604e+07       1.027453175904e+06       5.512265583221e+06       1.659609662868e+02       3.903364829370e+07       1.301118309315e+07       8.298048314339e+01       1.951680280753e+07       6.505598659647e+06       3.453080871730e-08       1.234111857063e+05       1.499881065221e+08       1.499881065221e+08       4.781609397338e+07      -3.144061301737e+07       2.522661460056e-04       1.050666793040e-01 
       7.398369248035e+04       1.351630947531e-05       1.360126387287e-07       6.193736501444e+00       1.207911959473e+04       1.413366320961e+04       1.910349659609e-01       1.045674726184e+09       3.567839939889e+00       8.244162885872e+07       1.006173641854e+06       5.398101311872e+06       1.625237565765e+02       3.795948824137e+07       1.265313019967e+07       8.126187828823e+01       1.897972307704e+07       6.326572114353e+06       3.453080871730e-08       1.200150530113e+05       1.459051301839e+08       1.459051301839e+08       4.650025028460e+07      -3.036748119677e+07       2.524514354271e-04       1.054311235376e-01 
       7.346936045194e+04       1.361093090940e-05       1.379093712388e-07       6.236611550681e+00       1.191358839852e+04       1.413362033456e+04       1.923717298734e-01       1.038402180471e+09       3.592480949215e+00       8.017292971202e+07       9.853348167307e+05       5.286301435035e+06       1.591577330585e+02       3.691488729425e+07       1.230493033492e+07       7.957886652923e+01       1.845742289504e+07       6.152472084789e+06       3.453080871730e-08       1.167123762917e+05       1.419335885294e+08       1.419335885294e+08       4.522061644915e+07      -2.933100697352e+07       2.526375054270e-04       1.057979300481e-01 
       7.295860373270e+04       1.370621479338e-05       1.398324575576e-07       6.279780116352e+00       1.175033762063e+04       1.413357716600e+04       1.937178444359e-01       1.031180189357e+09       3.617289856975e+00       7.796666145159e+07       9.649275734018e+05       5.176816985828e+06       1.558614214585e+02       3.589903204575e+07       1.196631236347e+07       7.793071072927e+01       1.794949555833e+07       5.983163003219e+06       3.453080871730e-08       1.135005838283e+05       1.380704341987e+08       1.380704341987e+08       4.397619604516e+07      -2.832993732181e+07       2.528243617088e-04       1.061671112211e-01 
       7.245139746951e+04       1.380216576575e-05       1.417822618631e-07       6.323244163312e+00       1.158933575719e+04       1.413353370195e+04       1.950733750101e-01       1.024008401422e+09       3.642267776087e+00       7.582110610540e+07       9.449429737565e+05       5.069600011466e+06       1.526333780345e+02       3.491113147239e+07       1.163701261090e+07       7.631668901724e+01       1.745554555519e+07       5.818513032419e+06       3.453080871730e-08       1.103771746699e+05       1.343127032929e+08       1.343127032929e+08       4.276602007001e+07      -2.736306206954e+07       2.530120100176e-04       1.065386794789e-01 
       7.194771698202e+04       1.389878849751e-05       1.437591533253e-07       6.367005668968e+00       1.143055174019e+04       1.413348994044e+04       1.964383874139e-01       1.016886467693e+09       3.667415826429e+00       7.373459297605e+07       9.253722647912e+05       4.964603552261e+06       1.494721889439e+02       3.395041631780e+07       1.131677465851e+07       7.473609447193e+01       1.697518825751e+07       5.658393963019e+06       3.453080871730e-08       1.073397166855e+05       1.306575130851e+08       1.306575130851e+08       4.158914618578e+07      -2.642921243203e+07       2.532004561403e-04       1.069126472806e-01 
       7.144753776143e+04       1.399608769236e-05       1.457635061737e-07       6.411066623357e+00       1.127395493141e+04       1.413344587949e+04       1.978129479246e-01       1.009814041620e+09       3.692735134871e+00       7.170549733987e+07       9.062068747760e+05       4.861781621055e+06       1.463764696247e+02       3.301613849378e+07       1.100534914366e+07       7.318823481235e+01       1.650804962124e+07       5.502681113676e+06       3.453080871730e-08       1.043858446707e+05       1.271020597954e+08       1.271020597954e+08       4.044465798551e+07      -2.552725959599e+07       2.533897059056e-04       1.072890271210e-01 
       7.095083546934e+04       1.409406808697e-05       1.477956997656e-07       6.455429029218e+00       1.111951511649e+04       1.413340151708e+04       1.991971232822e-01       1.002790779062e+09       3.718226835318e+00       6.973223918186e+07       8.874384095007e+05       4.761089183080e+06       1.433448641892e+02       3.210757049779e+07       1.070249356557e+07       7.167243209459e+01       1.605376589517e+07       5.351253233990e+06       3.453080871730e-08       1.015132585062e+05       1.236436164259e+08       1.236436164259e+08       3.933166427968e+07      -2.465611335192e+07       2.535797651847e-04       1.076678315314e-01 
       7.045758593649e+04       1.419273445115e-05       1.498561186558e-07       6.500094902063e+00       1.096720249908e+04       1.413335685121e+04       2.005909806925e-01       9.958163382721e+08       3.743892068744e+00       6.781328196541e+07       8.690586485981e+05       4.662482136232e+06       1.403760448298e+02       3.122400484650e+07       1.040797209655e+07       7.018802241488e+01       1.561198333768e+07       5.203992410096e+06       3.453080871730e-08       9.871972136667e+04       1.202795306558e+08       1.202795306558e+08       3.824929840224e+07      -2.381472077337e+07       2.537706398915e-04       1.080490730783e-01 
       6.996776516167e+04       1.429209158814e-05       1.519451526667e-07       6.545066270248e+00       1.081698769500e+04       1.413331187984e+04       2.019945878305e-01       9.888903798774e+08       3.769731983233e+00       6.594713143590e+07       8.510595419441e+05       4.565917291756e+06       1.374687112377e+02       3.036475352490e+07       1.012155539835e+07       6.873435561884e+01       1.518235794132e+07       5.060783972850e+06       3.453080871730e-08       9.600305797917e+04       1.170072227938e+08       1.170072227938e+08       3.719671753583e+07      -2.300206494132e+07       2.539623359825e-04       1.084327643636e-01 
       6.948134931050e+04       1.439214433483e-05       1.540631969595e-07       6.590345175055e+00       1.066884172659e+04       1.413326660094e+04       2.034080128434e-01       9.820125668647e+08       3.795747734017e+00       6.413233445718e+07       8.334332061318e+05       4.471352355333e+06       1.346215900334e+02       2.952914745058e+07       9.843020443578e+06       6.731079501671e+01       1.476455516494e+07       4.921516408539e+06       3.453080871730e-08       9.336115292924e+04       1.138241837871e+08       1.138241837871e+08       3.617310205549e+07      -2.221716371228e+07       2.541548594578e-04       1.088189180239e-01 
       6.899831471426e+04       1.449289756197e-05       1.562106521068e-07       6.635933670754e+00       1.052273601706e+04       1.413322101244e+04       2.048313243540e-01       9.751825645636e+08       3.821940483512e+00       6.236747788011e+07       8.161719210190e+05       4.378745908557e+06       1.318334342090e+02       2.871653595277e+07       9.572150342055e+06       6.591671710452e+01       1.435824967320e+07       4.786081272056e+06       3.453080871730e-08       9.079194901386e+04       1.107279732847e+08       1.107279732847e+08       3.517765489049e+07      -2.145906852853e+07       2.543482163611e-04       1.092075467308e-01 
       6.851863786878e+04       1.459435617443e-05       1.583879241654e-07       6.681833824690e+00       1.037864238491e+04       1.413317511229e+04       2.062645914643e-01       9.684000406300e+08       3.848311401361e+00       6.065118744222e+07       7.992681263468e+05       4.288057390790e+06       1.291030225820e+02       2.792628626568e+07       9.308734171924e+06       6.455151129101e+01       1.396312508325e+07       4.654373102457e+06       3.453080871730e-08       8.829344563956e+04       1.077162177539e+08       1.077162177539e+08       3.420960090367e+07      -2.072686326911e+07       2.545424127795e-04       1.095986631897e-01 
       6.804229543328e+04       1.469652511144e-05       1.605954247508e-07       6.728047717344e+00       1.023653303853e+04       1.413312889839e+04       2.077078837584e-01       9.616646650300e+08       3.874861664469e+00       5.898212669762e+07       7.827144184285e+05       4.199247081403e+06       1.264291592604e+02       2.715778303578e+07       9.052566815428e+06       6.321457963019e+01       1.357887371839e+07       4.526289340847e+06       3.453080871730e-08       8.586369726468e+04       1.047866086489e+08       1.047866086489e+08       3.326818628790e+07      -2.001966314007e+07       2.547374548449e-04       1.099922801402e-01 
       6.756926422921e+04       1.479940934681e-05       1.628335711117e-07       6.774577442422e+00       1.009638057072e+04       1.413308236867e+04       2.091612713061e-01       9.549761100241e+08       3.901592457043e+00       5.735899597644e+07       7.665035469074e+05       4.112276082378e+06       1.238106731190e+02       2.641042784273e+07       8.803448799183e+06       6.190533655952e+01       1.320519636849e+07       4.401730250517e+06       3.453080871730e-08       8.350081188452e+04       1.019369006288e+08       1.019369006288e+08       3.235267797914e+07      -1.933661360279e+07       2.549333487332e-04       1.103884103552e-01 
       6.709952123916e+04       1.490301388920e-05       1.651027862070e-07       6.821425106918e+00       9.958157953431e+03       1.413303552101e+04       2.106248246662e-01       9.483340501510e+08       3.928504970631e+00       5.578053137277e+07       7.506284115809e+05       4.027106301272e+06       1.212464172867e+02       2.568363873332e+07       8.561186138871e+06       6.062320864337e+01       1.284180205699e+07       4.280598839293e+06       3.453080871730e-08       8.120294955807e+04       9.916490982549e+07       9.916490982549e+07       3.146236308561e+07      -1.867688933887e+07       2.551301006655e-04       1.107870666407e-01 
       6.663304360572e+04       1.500734378236e-05       1.674034987821e-07       6.868592831197e+00       9.821838532484e+03       1.413298835328e+04       2.120986148898e-01       9.417381622116e+08       3.955600404162e+00       5.424550376058e+07       7.350820592911e+05       3.943700434531e+06       1.187352686439e+02       2.497684976843e+07       8.325590188186e+06       5.936763432195e+01       1.248840781438e+07       4.162800784005e+06       3.453080871730e-08       7.896832097539e+04       9.646851215818e+07       9.646851215818e+07       3.059654833271e+07      -1.803969325055e+07       2.553277169079e-04       1.111882618356e-01 
       6.616980863036e+04       1.511240410535e-05       1.697361434476e-07       6.916082749067e+00       9.687396022403e+03       1.413294086336e+04       2.135827135242e-01       9.351881252538e+08       3.982879963985e+00       5.275271783665e+07       7.198576808794e+05       3.862021951158e+06       1.162761273306e+02       2.428951058230e+07       8.096477491947e+06       5.813806366532e+01       1.214473845782e+07       4.048244357049e+06       3.453080871730e-08       7.679518606435e+04       9.384564169487e+07       9.384564169487e+07       2.975455952323e+07      -1.742425549525e+07       2.555262037718e-04       1.115920088112e-01 
       6.570979377235e+04       1.521819997282e-05       1.721011607583e-07       6.963897007858e+00       9.554804501312e+03       1.413289304910e+04       2.150771926157e-01       9.286836205563e+08       4.010344863905e+00       5.130101118982e+07       7.049486082045e+05       3.782035076709e+06       1.138679162651e+02       2.362108595401e+07       7.873669643255e+06       5.693395813253e+01       1.181052637691e+07       3.936840354957e+06       3.453080871730e-08       7.468185263575e+04       9.129428905829e+07       9.129428905829e+07       2.893574101237e+07      -1.682983255322e+07       2.557255676148e-04       1.119983204705e-01 
       6.525297664763e+04       1.532473653522e-05       1.744989972934e-07       7.012037768493e+00       9.424038405900e+03       1.413284490834e+04       2.165821247134e-01       9.222243316136e+08       4.037996325229e+00       4.988925339595e+07       6.903483112218e+05       3.703704777625e+06       1.115095806716e+02       2.297105539074e+07       7.656993144571e+06       5.575479033581e+01       1.148551132528e+07       3.828502028947e+06       3.453080871730e-08       7.262667506568e+04       8.881249987588e+07       8.881249987588e+07       2.813945519719e+07      -1.625570632708e+07       2.559258148402e-04       1.124072097482e-01 
       6.479933502776e+04       1.543201897909e-05       1.769301057378e-07       7.060507205570e+00       9.295072526458e+03       1.413279643891e+04       2.180975828729e-01       9.158099441203e+08       4.065835576800e+00       4.851634513764e+07       6.760503951234e+05       3.626996745893e+06       1.092000876191e+02       2.233891272247e+07       7.446279272626e+06       5.460004380953e+01       1.116944021797e+07       3.723145017369e+06       3.453080871730e-08       7.062805301415e+04       8.639837327211e+07       8.639837327211e+07       2.736508202021e+07      -1.570118327212e+07       2.561269518981e-04       1.128186896104e-01 
       6.434884683881e+04       1.554005252732e-05       1.793949449647e-07       7.109307507439e+00       9.167882001981e+03       1.413274763860e+04       2.196236406593e-01       9.094401459557e+08       4.093863855038e+00       4.718121734829e+07       6.620485975377e+05       3.551877384013e+06       1.069384255681e+02       2.172416570788e+07       7.241363947046e+06       5.346921278406e+01       1.086206693434e+07       3.620687280021e+06       3.453080871730e-08       6.868443017901e+04       8.405006040224e+07       8.405006040224e+07       2.661201848656e+07      -1.516559355644e+07       2.563289852853e-04       1.132327730534e-01 
       6.390149016029e+04       1.564884243934e-05       1.818939801187e-07       7.158440876277e+00       9.042442315345e+03       1.413269850524e+04       2.211603721512e-01       9.031146271691e+08       4.122082403981e+00       4.588283037967e+07       6.483367857863e+05       3.478313790291e+06       1.047236039284e+02       2.112633565103e+07       7.042087602586e+06       5.236180196419e+01       1.056315212649e+07       3.521049034265e+06       3.453080871730e-08       6.679429308413e+04       8.176576302635e+07       8.176576302635e+07       2.587967819443e+07      -1.464829024978e+07       2.565319215456e-04       1.136494731041e-01 
       6.345724322408e+04       1.575839401146e-05       1.844276827007e-07       7.207909528166e+00       8.918729288546e+03       1.413264903658e+04       2.227078519441e-01       8.968330799641e+08       4.150492475325e+00       4.462017319238e+07       6.349089541984e+05       3.406273744423e+06       1.025546526246e+02       2.054495702865e+07       6.848295064889e+06       5.127732631229e+01       1.027246303282e+07       3.424152692911e+06       3.453080871730e-08       6.495616990092e+04       7.954373212238e+07       7.954373212238e+07       2.516749087856e+07      -1.414864854015e+07       2.567357672704e-04       1.140688028194e-01 
       6.301608441341e+04       1.586871257705e-05       1.869965306533e-07       7.257715693171e+00       8.796719078003e+03       1.413259923042e+04       2.242661551541e-01       8.905951986841e+08       4.179095328464e+00       4.339226256865e+07       6.217592214802e+05       3.335725693387e+06       1.004306216716e+02       1.997957712765e+07       6.659835429658e+06       5.021531083582e+01       9.989773296830e+06       3.329922803793e+06       3.453080871730e-08       6.316862930231e+04       7.738226653730e+07       7.738226653730e+07       2.447490196610e+07      -1.366606497722e+07       2.569405290990e-04       1.144907752852e-01 
       6.257799226173e+04       1.597980350686e-05       1.896010084480e-07       7.307861615414e+00       8.676388169928e+03       1.413254908450e+04       2.258353574214e-01       8.844006797972e+08       4.207892230527e+00       4.219814234669e+07       6.088818281392e+05       3.266638737621e+06       9.835058075859e+01       1.942975569262e+07       6.476561945156e+06       4.917529037930e+01       9.714862790852e+06       3.238285991031e+06       3.453080871730e-08       6.143027934823e+04       7.527971167527e+07       7.527971167527e+07       2.380137214487e+07      -1.319995674164e+07       2.571462137186e-04       1.149154036166e-01 
       6.214294545175e+04       1.609167220926e-05       1.922416071727e-07       7.358349553167e+00       8.557713375767e+03       1.413249859656e+04       2.274155349137e-01       8.782492218815e+08       4.236884456424e+00       4.103688267622e+07       5.962711339620e+05       3.198982617494e+06       9.631361884122e+01       1.889506458304e+07       6.298331897934e+06       4.815680942061e+01       9.447517444663e+06       3.149170897885e+06       3.453080871730e-08       5.973976640180e+04       7.323445822178e+07       7.323445822178e+07       2.314637694336e+07      -1.274976093933e+07       2.573528278651e-04       1.153427009572e-01 
       6.171092281435e+04       1.620432413050e-05       1.949188246211e-07       7.409181778910e+00       8.440671827689e+03       1.413244776433e+04       2.290067643306e-01       8.721405256103e+08       4.266073288880e+00       3.990757929444e+07       5.839216155436e+05       3.132727700050e+06       9.431884374299e+01       1.837508743986e+07       6.125006501709e+06       4.715942187149e+01       9.187529078784e+06       3.062508131202e+06       3.453080871730e-08       5.809577407527e+04       7.124494090275e+07       7.124494090275e+07       2.250940632242e+07      -1.231493391996e+07       2.575603783233e-04       1.157726804785e-01 
       6.128190332756e+04       1.631776475496e-05       1.976331653830e-07       7.460360579427e+00       8.325240974155e+03       1.413239658553e+04       2.306091229065e-01       8.660742937379e+08       4.295460018483e+00       3.880935282190e+07       5.718278638686e+05       3.067844966030e+06       9.236538176429e+01       1.786941936135e+07       5.956450789300e+06       4.618269088215e+01       8.934695242392e+06       2.978230207377e+06       3.453080871730e-08       5.649702220507e+04       6.930963727774e+07       6.930963727774e+07       2.188996427805e+07      -1.189495061872e+07       2.577688719269e-04       1.162053553795e-01 
       6.085586611554e+04       1.643199960546e-05       2.003851409359e-07       7.511888255878e+00       8.211398575531e+03       1.413234505786e+04       2.322226884149e-01       8.600502310846e+08       4.325045943716e+00       3.774134807781e+07       5.599845819421e+05       3.004305997164e+06       9.045237729983e+01       1.737766658780e+07       5.792533507532e+06       4.522618864992e+01       8.688819055672e+06       2.896271499809e+06       3.453080871730e-08       5.494226585499e+04       6.742706656624e+07       6.742706656624e+07       2.128756845523e+07      -1.148930392061e+07       2.579783155596e-04       1.166407388863e-01 
       6.043279044758e+04       1.654703424349e-05       2.031752697372e-07       7.563767123880e+00       8.099122699780e+03       1.413229317899e+04       2.338475391717e-01       8.540680445228e+08       4.354832371004e+00       3.670273341409e+07       5.483865824699e+05       2.942082963721e+06       8.857899246388e+01       1.689944619494e+07       5.633127015038e+06       4.428949623194e+01       8.449709056521e+06       2.816568187802e+06       3.453080871730e-08       5.343029434679e+04       6.559578850609e+07       6.559578850609e+07       2.070174977232e+07      -1.109750404651e+07       2.581887161546e-04       1.170788442516e-01 
       6.001265573707e+04       1.666287426950e-05       2.060040773188e-07       7.615999513586e+00       7.988391718194e+03       1.413224094660e+04       2.354837540395e-01       8.481274429625e+08       4.384820614755e+00       3.569270006787e+07       5.370287855866e+05       2.881148612327e+06       8.674440672328e+01       1.643438579574e+07       5.478107182870e+06       4.337220336164e+01       8.217179051467e+06       2.739058206869e+06       3.453080871730e-08       5.195993031750e+04       6.381440224331e+07       6.381440224331e+07       2.013205205580e+07      -1.071907796024e+07       2.584000806957e-04       1.175196847539e-01 
       5.959544154050e+04       1.677952532318e-05       2.088720963818e-07       7.668587769767e+00       7.879184301203e+03       1.413218835834e+04       2.371314124307e-01       8.422281373373e+08       4.415011997395e+00       3.471046153172e+07       5.259062166305e+05       2.821476254023e+06       8.494781653812e+01       1.598212325047e+07       5.327353297845e+06       4.247390826906e+01       7.991047970685e+06       2.663681200406e+06       3.453080871730e-08       5.053002880272e+04       6.208154525233e+07       6.208154525233e+07       1.957803168509e+07      -1.035356879590e+07       2.586124162170e-04       1.179632736974e-01 
       5.918112755647e+04       1.689699308369e-05       2.117798668930e-07       7.721534251896e+00       7.771479414232e+03       1.413213541186e+04       2.387905943120e-01       8.363698405900e+08       4.445407849417e+00       3.375525294120e+07       5.150140039654e+05       2.763039752578e+06       8.318843500980e+01       1.554230638473e+07       5.180747968551e+06       4.159421750490e+01       7.771139727009e+06       2.590378472694e+06       3.453080871730e-08       4.913947634501e+04       6.039589228583e+07       6.039589228583e+07       1.903925724709e+07      -1.000053530484e+07       2.588257298038e-04       1.184096244112e-01 
