# Matter power spectrum P(k) at redshift z=0
# for k=1.04918e-05 to 1.70209 h/Mpc,
# number of wavenumbers equal to 680
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       6.069456635849e-01       2.029583326663e+02 
       6.101705844488e-01       2.006203252932e+02 
       6.133955054051e-01       1.983186564486e+02 
       6.166204264524e-01       1.960533391717e+02 
       6.198453475892e-01       1.938248573677e+02 
       6.230702688142e-01       1.916331529347e+02 
       6.262951901260e-01       1.894781539234e+02 
       6.295201115232e-01       1.873591971078e+02 
       6.327450330046e-01       1.852757344131e+02 
       6.359699545688e-01       1.832267856118e+02 
       6.391948762146e-01       1.812112796599e+02 
       6.424197979408e-01       1.792279978396e+02 
       6.456447197461e-01       1.772758085909e+02 
       6.488696416294e-01       1.753534547855e+02 
       6.520945635895e-01       1.734598887845e+02 
       6.553194856253e-01       1.715941808171e+02 
       6.585444077357e-01       1.697554775791e+02 
       6.617693299195e-01       1.679431542677e+02 
       6.649942521757e-01       1.661565979647e+02 
       6.682191745033e-01       1.643954540810e+02 
       6.714440969012e-01       1.626593877199e+02 
       6.746690193684e-01       1.609481479160e+02 
       6.778939419039e-01       1.592614171278e+02 
       6.811188645067e-01       1.575992275321e+02 
       6.843437871760e-01       1.559609474788e+02 
       6.875687099107e-01       1.543466592716e+02 
       6.907936327099e-01       1.527560521550e+02 
       6.940185555728e-01       1.511887708752e+02 
       6.972434784984e-01       1.496445277416e+02 
       7.004684014859e-01       1.481228991878e+02 
       7.036933245344e-01       1.466234246789e+02 
       7.069182476431e-01       1.451456295044e+02 
       7.101431708112e-01       1.436890211611e+02 
       7.133680940378e-01       1.422528975157e+02 
       7.165930173222e-01       1.408369028209e+02 
       7.198179406636e-01       1.394405586155e+02 
       7.230428640612e-01       1.380633130790e+02 
       7.262677875143e-01       1.367047659517e+02 
       7.294927110221e-01       1.353645315866e+02 
       7.327176345839e-01       1.340422670106e+02 
       7.359425581991e-01       1.327377552383e+02 
       7.391674818668e-01       1.314508011139e+02 
       7.423924055864e-01       1.301808462711e+02 
       7.456173293573e-01       1.289275759153e+02 
       7.488422531788e-01       1.276913691032e+02 
       7.520671770502e-01       1.264716871642e+02 
       7.552921009708e-01       1.252683123916e+02 
       7.585170249402e-01       1.240810032764e+02 
       8.293150823008e-01       1.015471043035e+02 
       9.320492935751e-01       7.789497515705e+01 
       1.095680976850e+00       5.368473273152e+01 
       1.353610091229e+00       3.273555658911e+01 
       1.702086657392e+00       1.897142593501e+01 
