# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)rho_lambda         20:(.)rho_ur             21:(.)rho_crit           22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       7.754572392935e+07       1.289561740394e-08       1.256808792049e-13       5.976305314107e-03       1.297567141660e+10       1.414353940178e+04       1.823896728630e-04       1.096771015978e+12       3.450413948712e-03       9.949712070181e+19       1.158566317000e+15       6.215684942976e+15       9.356960978172e+10       6.334645306197e-13       7.635412226472e+18       1.871392195634e+11       1.266929061238e-12       1.527082445296e+19       3.454201677129e-08       1.448437201060e+17       1.683680487116e+20       1.683680487116e+20       5.612022482007e+19      -3.756223042622e+22       1.589045681925e-04       7.112972595945e-02 
       7.700667714104e+07       1.298588673269e-08       1.274465569879e-13       6.018138992658e-03       1.279590374022e+10       1.414353935995e+04       1.836664001276e-04       1.089146983267e+12       3.474566528784e-03       9.675928042341e+19       1.134573108465e+15       6.086961862702e+15       9.163183968855e+10       6.334645306197e-13       7.425310275899e+18       1.832636793771e+11       1.266929061238e-12       1.485062055181e+19       3.454201677129e-08       1.408580874748e+17       1.637351525291e+20       1.637351525291e+20       5.457597699801e+19      -3.627472136462e+22       1.589834126818e-04       7.109489953444e-02 
       7.647137745057e+07       1.307678794683e-08       1.292370405056e-13       6.060265501219e-03       1.261862661643e+10       1.414353931782e+04       1.849520644769e-04       1.081575947804e+12       3.498888172455e-03       9.409677668940e+19       1.111076784772e+15       5.960904559593e+15       8.973419964239e+10       6.334645306197e-13       7.220989654153e+18       1.794683992848e+11       1.266929061238e-12       1.444197930832e+19       3.454201677129e-08       1.369821266137e+17       1.592297376849e+20       1.592297376849e+20       5.307422190114e+19      -3.503134389351e+22       1.590622576709e-04       7.106011078181e-02 
       7.593979881058e+07       1.316832546957e-08       1.310526782479e-13       6.102686889790e-03       1.244380554030e+10       1.414353927540e+04       1.862467284702e-04       1.074057541187e+12       3.523380063108e-03       9.150753648080e+19       1.088067055737e+15       5.837457827015e+15       8.787585857425e+10       6.334645306198e-13       7.022291277692e+18       1.757517171485e+11       1.266929061238e-12       1.404458255540e+19       3.454201677129e-08       1.332128197090e+17       1.548482963248e+20       1.548482963248e+20       5.161379026660e+19      -3.383058532561e+22       1.591411031634e-04       7.102535966942e-02 
       7.541191535478e+07       1.326050375507e-08       1.328938236007e-13       6.145405219286e-03       1.227140648495e+10       1.414353923268e+04       1.875504551051e-04       1.066591397576e+12       3.548043392408e-03       8.898954382146e+19       1.065533844278e+15       5.716567601633e+15       8.605600262608e+10       6.334645306198e-13       6.829060440440e+18       1.721120052522e+11       1.266929061238e-12       1.365812088090e+19       3.454201677129e-08       1.295472319874e+17       1.505874171190e+20       1.505874171190e+20       5.019354500582e+19      -3.267098482365e+22       1.592199491631e-04       7.099064616534e-02 
       7.488770139669e+07       1.335332728868e-08       1.347608349143e-13       6.188422572450e-03       1.210139589494e+10       1.414353918967e+04       1.888633078198e-04       1.059177153672e+12       3.572879360361e-03       8.654083820835e+19       1.043467282004e+15       5.598180939728e+15       8.427383479432e+10       6.334645306198e-13       6.641146693335e+18       1.685476695886e+11       1.266929061238e-12       1.328229338668e+19       3.454201677129e-08       1.259825094312e+17       1.464437826061e+20       1.464437826061e+20       4.881238031928e+19      -3.155113162314e+22       1.592987956740e-04       7.095597023789e-02 
       7.436713142838e+07       1.344680058712e-08       1.366540755734e-13       6.231741039301e-03       1.193374067970e+10       1.414353914635e+04       1.901853504970e-04       1.051814448702e+12       3.597889175372e-03       8.415951308522e+19       1.021857704895e+15       5.482245994017e+15       8.252857458087e+10       6.334645306198e-13       6.458403727185e+18       1.650571491617e+11       1.266929061238e-12       1.291680745438e+19       3.454201677129e-08       1.225158765559e+17       1.424141666103e+20       1.424141666103e+20       4.746922083549e+19      -3.046966331605e+22       1.593776426997e-04       7.092133185565e-02 
       7.385018011923e+07       1.354092819875e-08       1.385739140680e-13       6.275362728047e-03       1.176840820710e+10       1.414353910273e+04       1.915166474662e-04       1.044502924403e+12       3.623074054305e-03       8.184371435806e+19       1.000695649062e+15       5.368711990939e+15       8.081945765129e+10       6.334645306198e-13       6.280689258759e+18       1.616389153026e+11       1.266929061238e-12       1.256137851753e+19       3.454201677129e-08       1.191446342497e+17       1.384954317289e+20       1.384954317289e+20       4.616302077373e+19      -2.942526419325e+22       1.594564902441e-04       7.088673098742e-02 
       7.333682231471e+07       1.363571470377e-08       1.405207240645e-13       6.319289761450e-03       1.160536629713e+10       1.414353905880e+04       1.928572635074e-04       1.037242225000e+12       3.648435222539e-03       7.959163895158e+19       9.799718466121e+14       5.257529208425e+15       7.914573550004e+10       6.334645306198e-13       6.107864920002e+18       1.582914710001e+11       1.266929061238e-12       1.221572984002e+19       3.454201677129e-08       1.158661576714e+17       1.346845268905e+20       1.346845268905e+20       4.489276312977e+19      -2.841666364388e+22       1.595353383113e-04       7.085216760226e-02 
       7.282703303514e+07       1.373116471443e-08       1.424948844791e-13       6.363524278640e-03       1.144458321559e+10       1.414353901457e+04       1.942072638540e-04       1.030031997191e+12       3.673973914031e-03       7.740153340531e+19       9.596772215818e+14       5.148648954120e+15       7.750667512266e+10       6.334645306198e-13       5.939796150299e+18       1.550133502453e+11       1.266929061238e-12       1.187959230061e+19       3.454201677129e-08       1.126778942069e+17       1.309784849785e+20       1.309784849785e+20       4.365745888408e+19      -2.744263460950e+22       1.596141869050e-04       7.081764166947e-02 
       7.232078747451e+07       1.382728287528e-08       1.444967795512e-13       6.408068429664e-03       1.128602766795e+10       1.414353897002e+04       1.955667141960e-04       1.022871890132e+12       3.699691371376e-03       7.527169250834e+19       9.398028859665e+14       5.042023544057e+15       7.590155869480e+10       6.334645306199e-13       5.776352091713e+18       1.518031173896e+11       1.266929061238e-12       1.155270418344e+19       3.454201677129e-08       1.095773614822e+17       1.273744205218e+20       1.273744205218e+20       4.245614623176e+19      -2.650199209127e+22       1.596930360292e-04       7.078315315859e-02 
       7.181806099919e+07       1.392407386336e-08       1.465267989181e-13       6.452924380937e-03       1.112966879325e+10       1.414353892517e+04       1.969356806833e-04       1.015761555416e+12       3.725588845864e-03       7.320045797170e+19       9.203401358268e+14       4.937606281776e+15       7.432968325778e+10       6.334645306199e-13       5.617405487093e+18       1.486593665156e+11       1.266929061238e-12       1.123481097420e+19       3.454201677129e-08       1.065621454299e+17       1.238695274475e+20       1.238695274475e+20       4.128788983367e+19      -2.559359170824e+22       1.597718856880e-04       7.074870203941e-02 
       7.131882914685e+07       1.402154238847e-08       1.485853376910e-13       6.498094317067e-03       1.097547615808e+10       1.414353888000e+04       1.983142299288e-04       1.008700647058e+12       3.751667597544e-03       7.118621713717e+19       9.012804474764e+14       4.835351437872e+15       7.279036041079e+10       6.334645306199e-13       5.462832580997e+18       1.455807208216e+11       1.266929061238e-12       1.092566516201e+19       3.454201677129e-08       1.036298984101e+17       1.204610768966e+20       1.204610768966e+20       4.015178008820e+19      -2.471632830517e+22       1.598507358852e-04       7.071428828197e-02 
       7.082306762516e+07       1.411969319337e-08       1.506727965321e-13       6.543580437210e-03       1.082341975066e+10       1.414353883451e+04       1.997024290117e-04       1.001688821479e+12       3.777928895284e-03       6.922740172168e+19       8.826154737496e+14       4.735214229969e+15       7.128291600940e+10       6.334645306199e-13       5.312513023333e+18       1.425658320188e+11       1.266929061238e-12       1.062502604668e+19       3.454201677129e-08       1.007783373822e+17       1.171464150989e+20       1.171464150989e+20       3.904693242303e+19      -2.386913460793e+22       1.599295866251e-04       7.067991185656e-02 
       7.033075231067e+07       1.421853105402e-08       1.527895817321e-13       6.589384949621e-03       1.067346997500e+10       1.414353878871e+04       2.011003454809e-04       9.947257374883e+11       3.804374016835e-03       6.732248659629e+19       8.643370403451e+14       4.637150803105e+15       6.980668987026e+10       6.334645306199e-13       5.166329775655e+18       1.396133797405e+11       1.266929061238e-12       1.033265955132e+19       3.454201677129e-08       9.800524212774e+16       1.139229613073e+20       1.139229613073e+20       3.797248660645e+19      -2.305097992509e+22       1.600084379116e-04       7.064557273371e-02 
       6.984185924762e+07       1.431806077980e-08       1.549361052895e-13       6.635510088017e-03       1.052559764517e+10       1.414353874258e+04       2.025080473578e-04       9.878110562660e+11       3.831004248887e-03       6.546998859867e+19       8.464371422468e+14       4.541118210531e+15       6.836103548206e+10       6.334645306199e-13       5.024169020039e+18       1.367220709641e+11       1.266929061238e-12       1.004833804009e+19       3.454201677129e-08       9.530845352148e+16       1.107882057880e+20       1.107882057880e+20       3.692760607753e+19      -2.226086889401e+22       1.600872897489e-04       7.061127088421e-02 
       6.935636464677e+07       1.441828721379e-08       1.571127849911e-13       6.681958093395e-03       1.037977397956e+10       1.414353869613e+04       2.039256031402e-04       9.809444413482e+11       3.857820887140e-03       6.366846537833e+19       8.289079402174e+14       4.447074394897e+15       6.694531972233e+10       6.334645306199e-13       4.885920070463e+18       1.338906394447e+11       1.266929061238e-12       9.771840140939e+18       3.454201677129e-08       9.268587185027e+16       1.077397078668e+20       1.077397078668e+20       3.591147729480e+19      -2.149784026981e+22       1.601661421410e-04       7.057700627909e-02 
       6.887424488427e+07       1.451921523294e-08       1.593200444927e-13       6.728731228577e-03       1.023597059533e+10       1.414353864936e+04       2.053530818054e-04       9.741255586096e+11       3.884825236361e-03       6.191651427364e+19       8.117417573656e+14       4.354978169834e+15       6.555892258017e+10       6.334645306200e-13       4.751475286628e+18       1.311178451603e+11       1.266929061238e-12       9.502950573269e+18       3.454201677129e-08       9.013545517833e+16       1.047750940285e+20       1.047750940285e+20       3.492330910284e+19      -2.076096575600e+22       1.602449950922e-04       7.054277888964e-02 
       6.839547650045e+07       1.462084974834e-08       1.615583134022e-13       6.775831765481e-03       1.009415950286e+10       1.414353860226e+04       2.067905528135e-04       9.673540762475e+11       3.912018610449e-03       6.021277121969e+19       7.949310757838e+14       4.264789201921e+15       6.420123688477e+10       6.334645306200e-13       4.620729990150e+18       1.284024737695e+11       1.266929061238e-12       9.241459980312e+18       3.454201677129e-08       8.765521775741e+16       1.018920560692e+20       1.018920560692e+20       3.396233211628e+19      -2.004934887507e+22       1.603238486067e-04       7.050858868740e-02 
       6.792003619874e+07       1.472319570547e-08       1.638280273625e-13       6.823261999671e-03       9.954313100302e+09       1.414353855483e+04       2.082380861106e-04       9.606296647658e+11       3.939402332501e-03       5.855590968624e+19       7.784685332557e+14       4.176467993016e+15       6.287166803941e+10       6.334645306200e-13       4.493582383054e+18       1.257433360788e+11       1.266929061238e-12       8.987164766121e+18       3.454201677129e-08       8.524322848060e+16       9.908834929884e+19       9.908834929884e+19       3.302779812075e+19      -1.936212387785e+22       1.604027026886e-04       7.047443564415e-02 
       6.744790084451e+07       1.482625808443e-08       1.661296281370e-13       6.871024235807e-03       9.816404168219e+09       1.414353850707e+04       2.096957521328e-04       9.539519969587e+11       3.966977734871e-03       5.694463964487e+19       7.623469200322e+14       4.089975862958e+15       6.156963376114e+10       6.334645306200e-13       4.369933468521e+18       1.231392675223e+11       1.266929061238e-12       8.739866937054e+18       3.454201677129e-08       8.289760937886e+16       9.636179079383e+19       9.636179079383e+19       3.211897949033e+19      -1.869845469024e+22       1.604815573423e-04       7.044031973194e-02 
       6.697904746395e+07       1.493004190017e-08       1.684635636951e-13       6.919120800376e-03       9.680405864282e+09       1.414353845897e+04       2.111636218090e-04       9.473207478950e+11       3.994746159243e-03       5.537770656463e+19       7.465591756735e+14       4.005274932632e+15       6.029456382574e+10       6.334645306200e-13       4.249686973803e+18       1.205891276515e+11       1.266929061238e-12       8.499373947617e+18       3.454201677129e-08       8.061653415880e+16       9.371025769723e+19       9.371025769723e+19       3.123516862102e+19      -1.805753389605e+22       1.605604125720e-04       7.040624092308e-02 
       6.651345324293e+07       1.503455220274e-08       1.708302882997e-13       6.967554032599e-03       9.546291718042e+09       1.414353841054e+04       2.126417665647e-04       9.407355949024e+11       4.022708956689e-03       5.385389043518e+19       7.310983859573e+14       3.922328107375e+15       5.904589981796e+10       6.334645306200e-13       4.132749275268e+18       1.180917996359e+11       1.266929061238e-12       8.265498550547e+18       3.454201677129e-08       7.839822678075e+16       9.113168556597e+19       9.113168556597e+19       3.037567737980e+19      -1.743858175470e+22       1.606392683821e-04       7.037219919011e-02 
       6.605109552594e+07       1.513979407756e-08       1.732302625953e-13       7.016326288067e-03       9.414035625783e+09       1.414353836176e+04       2.141302583252e-04       9.341962175511e+11       4.050867487736e-03       5.237200481694e+19       7.159577798509e+14       3.841099060732e+15       5.782309488703e+10       6.334645306201e-13       4.019029325505e+18       1.156461897741e+11       1.266929061238e-12       8.038058651022e+18       3.454201677129e-08       7.624096007592e+16       8.862406676351e+19       8.862406676351e+19       2.953983656887e+19      -1.684084525258e+22       1.607181247768e-04       7.033819450584e-02 
       6.559195181492e+07       1.524577264564e-08       1.756639536979e-13       7.065439940561e-03       9.283611845436e+09       1.414353831265e+04       2.156291695196e-04       9.277022976393e+11       4.079223122436e-03       5.093089591734e+19       7.011307265453e+14       3.761552218546e+15       5.662561350710e+10       6.334645306201e-13       3.908438582436e+18       1.132512270142e+11       1.266929061238e-12       7.816877164883e+18       3.454201677129e-08       7.414305440163e+16       8.618544889672e+19       8.618544889672e+19       2.872699540457e+19      -1.626359718694e+22       1.607969817607e-04       7.030422684335e-02 
       6.513599976822e+07       1.535249306383e-08       1.781318352856e-13       7.114897380234e-03       9.154994991573e+09       1.414353826319e+04       2.171385730837e-04       9.212535191767e+11       4.107777240431e-03       4.952944169246e+19       6.866107325516e+14       3.683652743380e+15       5.545293124275e+10       6.334645306201e-13       3.800890940373e+18       1.109058624855e+11       1.266929061238e-12       7.601781880757e+18       3.454201677129e-08       7.210287633357e+16       8.381393329573e+19       8.381393329573e+19       2.793652101073e+19      -1.570613528118e+22       1.608758393381e-04       7.027029617596e-02 
       6.468321719951e+07       1.545996052509e-08       1.806343876915e-13       7.164701011789e-03       9.028160030464e+09       1.414353821339e+04       2.186585424641e-04       9.148495683697e+11       4.136531231015e-03       4.816655097339e+19       6.723914388573e+14       3.607366519261e+15       5.430453451930e+10       6.334645306201e-13       3.696302662981e+18       1.086090690386e+11       1.266929061238e-12       7.392605325972e+18       3.454201677129e-08       7.011883739401e+16       8.150767353567e+19       8.150767353567e+19       2.716779792588e+19      -1.516778133047e+22       1.609546975135e-04       7.023640247725e-02 
       6.423358207666e+07       1.556818025871e-08       1.831720979962e-13       7.214853261758e-03       8.903082275206e+09       1.414353816324e+04       2.201891516212e-04       9.084901336061e+11       4.165486493210e-03       4.684116261671e+19       6.584666181409e+14       3.532660136735e+15       5.317992039787e+10       6.334645306201e-13       3.594592318078e+18       1.063598407957e+11       1.266929061238e-12       7.189184636166e+18       3.454201677129e-08       6.818939281498e+16       7.926487399908e+19       7.926487399908e+19       2.642022762409e+19      -1.464788037661e+22       1.610335562913e-04       7.020254572107e-02 
       6.378707252070e+07       1.567715753060e-08       1.857454601233e-13       7.265356565767e-03       8.779737380913e+09       1.414353811273e+04       2.217304750334e-04       9.021749054397e+11       4.194644435829e-03       4.555224467822e+19       6.448301720453e+14       3.459500878237e+15       5.207859635517e+10       6.334645306201e-13       3.495680714234e+18       1.041571927103e+11       1.266929061238e-12       6.991361428478e+18       3.454201677129e-08       6.631304033557e+16       7.708378847780e+19       7.708378847780e+19       2.569322804890e+19      -1.414579991127e+22       1.611124156761e-04       7.016872588152e-02 
       6.334366680475e+07       1.578689764354e-08       1.883549749353e-13       7.316213384911e-03       8.658101339986e+09       1.414353806188e+04       2.232825877004e-04       8.959035765753e+11       4.224006477543e-03       4.429879360951e+19       6.314761285065e+14       3.387856703765e+15       5.100008006775e+10       6.334645306202e-13       3.399490839111e+18       1.020001601355e+11       1.266929061238e-12       6.798981678233e+18       3.454201677129e-08       6.448831903225e+16       7.496271881347e+19       7.496271881347e+19       2.498623316019e+19      -1.366092910643e+22       1.611912756724e-04       7.013494293297e-02 
       6.290334335296e+07       1.589740593742e-08       1.910011503313e-13       7.367426193014e-03       8.538150477432e+09       1.414353801066e+04       2.248455651468e-04       8.896758418540e+11       4.253574046957e-03       4.307983347658e+19       6.183986391383e+14       3.317696236846e+15       4.994389920080e+10       6.334645306202e-13       3.305947799505e+18       9.988779840160e+10       1.266929061238e-12       6.611895599020e+18       3.454201677129e-08       6.271380818140e+16       7.290001357527e+19       7.290001357527e+19       2.429869249344e+19      -1.319267807128e+22       1.612701362849e-04       7.010119685005e-02 
       6.246608073947e+07       1.600868778949e-08       1.936845013454e-13       7.418997480272e-03       8.419861446261e+09       1.414353795909e+04       2.264194834259e-04       8.834913982379e+11       4.283348582669e-03       4.189441520000e+19       6.055919766710e+14       3.248988750792e+15       4.890959120127e+10       6.334645306202e-13       3.214978763028e+18       9.781918240253e+10       1.266929061238e-12       6.429957526066e+18       3.454201677129e-08       6.098812615312e+16       7.089406677422e+19       7.089406677422e+19       2.363007073114e+19      -1.274047713455e+22       1.613489975182e-04       7.006748760766e-02 
       6.203185768734e+07       1.612074861468e-08       1.964055502472e-13       7.470929756892e-03       8.303211222938e+09       1.414353790716e+04       2.280044191235e-04       8.773499447960e+11       4.313331533352e-03       4.074161581595e+19       5.930505324435e+14       3.181704155250e+15       4.789670309529e+10       6.334645306202e-13       3.126512901407e+18       9.579340619059e+10       1.266929061238e-12       6.253025802824e+18       3.454201677129e-08       5.930992933552e+16       6.894331661273e+19       6.894331661273e+19       2.297984728599e+19      -1.230377615143e+22       1.614278593768e-04       7.003381518094e-02 
       6.160065306755e+07       1.623359386580e-08       1.991648266436e-13       7.523225547629e-03       8.188177102907e+09       1.414353785486e+04       2.296004493614e-04       8.712511826888e+11       4.343524357814e-03       3.962053775759e+19       5.807688139462e+14       3.115812983017e+15       4.690479128984e+10       6.334645306202e-13       3.040481335335e+18       9.380958257968e+10       1.266929061238e-12       6.080962670680e+18       3.454201677129e-08       5.767791108858e+16       6.704624426858e+19       6.704624426858e+19       2.234751589557e+19      -1.188204383430e+22       1.615067218655e-04       7.000017954532e-02 
       6.117244589795e+07       1.634722903382e-08       2.019628675816e-13       7.575887400890e-03       8.074736696167e+09       1.414353780220e+04       2.312076518011e-04       8.651948151544e+11       4.373928525076e-03       3.853030815622e+19       5.687414424166e+14       3.051286377139e+15       4.593342137841e+10       6.334645306202e-13       2.956817080840e+18       9.186684275682e+10       1.266929061238e-12       5.913634161690e+18       3.454201677129e-08       5.609080072683e+16       6.520137271242e+19       6.520137271242e+19       2.173258422818e+19      -1.147476710635e+22       1.615855849891e-04       6.996658067650e-02 
       6.074721534224e+07       1.646165964818e-08       2.048002176531e-13       7.628917877810e-03       7.962867922914e+09       1.414353774917e+04       2.328261046480e-04       8.591805474936e+11       4.404545514438e-03       3.747007816171e+19       5.569631504826e+14       2.988096078272e+15       4.498216795080e+10       6.334645306203e-13       2.875454997135e+18       8.996433590160e+10       1.266929061238e-12       5.750909994279e+18       3.454201677129e-08       5.454736252992e+16       6.340726555777e+19       6.340726555777e+19       2.113457349949e+19      -1.108145047737e+22       1.616644487523e-04       6.993301855042e-02 
       6.032494070896e+07       1.657689127699e-08       2.076774291005e-13       7.682319555897e-03       7.852549009247e+09       1.414353769577e+04       2.344558866548e-04       8.532080870558e+11       4.435376815557e-03       3.643902228151e+19       5.454287798565e+14       2.926214412306e+15       4.405061440680e+10       6.334645306203e-13       2.796331735895e+18       8.810122881359e+10       1.266929061238e-12       5.592663471800e+18       3.454201677129e-08       5.304639478058e+16       6.166252594263e+19       6.166252594263e+19       2.055301809979e+19      -1.070161544094e+22       1.617433131598e-04       6.989949314332e-02 
       5.990560145049e+07       1.669292952736e-08       2.105950619245e-13       7.736095036307e-03       7.743758482928e+09       1.414353764199e+04       2.360970771254e-04       8.472771432249e+11       4.466423928514e-03       3.543633773799e+19       5.341332790755e+14       2.865614278246e+15       4.313835277373e+10       6.334645306203e-13       2.719385691940e+18       8.627670554745e+10       1.266929061238e-12       5.438771383890e+18       3.454201677129e-08       5.158672882892e+16       5.996579544192e+19       5.996579544192e+19       1.998746523144e+19      -1.033479989229e+22       1.618221782166e-04       6.986600443167e-02 
       5.948917716204e+07       1.680978004564e-08       2.135536839932e-13       7.790246932927e-03       7.636475169202e+09       1.414353758784e+04       2.377497559189e-04       8.413874274047e+11       4.497688363889e-03       3.446124384336e+19       5.230717012895e+14       2.806269136341e+15       4.224498352778e+10       6.334645306203e-13       2.644556955264e+18       8.448996705556e+10       1.266929061238e-12       5.289113910538e+18       3.454201677129e-08       5.016722818252e+16       5.831575300984e+19       5.831575300984e+19       1.943747455631e+19      -9.980557566085e+21       1.619010439275e-04       6.983255239226e-02 
       5.907564758066e+07       1.692744851772e-08       2.165538711521e-13       7.844777883292e-03       7.530678186676e+09       1.414353753331e+04       2.394140034536e-04       8.355386530053e+11       4.529171642837e-03       3.351298139184e+19       5.122392020950e+14       2.748152996461e+15       4.137011541904e+10       6.334645306204e-13       2.571787264392e+18       8.274023083809e+10       1.266929061238e-12       5.143574528793e+18       3.454201677129e-08       4.878678762158e+16       5.671111395127e+19       5.671111395127e+19       1.890261785301e+19      -9.638457493523e+21       1.619799102973e-04       6.979913700212e-02 
       5.866499258425e+07       1.704594066927e-08       2.195962073367e-13       7.899690539489e-03       7.426346943255e+09       1.414353747840e+04       2.410899007103e-04       8.297305354289e+11       4.560875297156e-03       3.259081206858e+19       5.016310374126e+14       2.691240406719e+15       4.051336530016e+10       6.334645306204e-13       2.501019961016e+18       8.102673060032e+10       1.266929061239e-12       5.002039922041e+18       3.454201677129e-08       4.744433233838e+16       5.515062892159e+19       5.515062892159e+19       1.838247868336e+19      -9.308083478002e+21       1.620587773312e-04       6.976575823854e-02 
       5.825719219060e+07       1.716526226604e-08       2.226812846859e-13       7.954987573612e-03       7.323461132133e+09       1.414353742310e+04       2.427775292371e-04       8.239627920562e+11       4.592800869369e-03       3.169401787473e+19       4.912425614104e+14       2.635506442318e+15       3.967435795851e+10       6.334645306204e-13       2.432199945883e+18       7.934871591702e+10       1.266929061239e-12       4.864399891775e+18       3.454201677129e-08       4.613881710045e+16       5.363308295387e+19       5.363308295387e+19       1.787665206827e+19      -8.989033588785e+21       1.621376450339e-04       6.973241607912e-02 
       5.785222655639e+07       1.728541911416e-08       2.258097036574e-13       8.010671674128e-03       7.222000727844e+09       1.414353736742e+04       2.444769711526e-04       8.182351422322e+11       4.624949912791e-03       3.082190056849e+19       4.810692244687e+14       2.580926694642e+15       3.885272595191e+10       6.334645306204e-13       2.365273635895e+18       7.770545190382e+10       1.266929061239e-12       4.730547271799e+18       3.454201677129e-08       4.486922543675e+16       5.215729451298e+19       5.215729451298e+19       1.738474417234e+19      -8.680919672013e+21       1.622165134106e-04       6.969911050171e-02 
       5.745007597624e+07       1.740641706039e-08       2.289820731441e-13       8.066745553151e-03       7.121945982358e+09       1.414353731134e+04       2.461883091504e-04       8.125473072531e+11       4.657323991614e-03       2.997378112140e+19       4.711065711875e+14       2.527477260558e+15       3.804810944768e+10       6.334645306204e-13       2.300188922386e+18       7.609621889535e+10       1.266929061239e-12       4.600377844781e+18       3.454201677129e-08       4.363456884624e+16       5.072211457563e+19       5.072211457563e+19       1.690637199725e+19      -8.383366878473e+21       1.622953824663e-04       6.966584148444e-02 
       5.705072088175e+07       1.752826199242e-08       2.321990105933e-13       8.123211937345e-03       7.023277421244e+09       1.414353725488e+04       2.479116265030e-04       8.068990103523e+11       4.689924680972e-03       2.914899918969e+19       4.613502384358e+14       2.475134731957e+15       3.726015606505e+10       6.334645306205e-13       2.236895130555e+18       7.452031213009e+10       1.266929061239e-12       4.473790261118e+18       3.454201677129e-08       4.243388602826e+16       4.932642573575e+19       4.932642573575e+19       1.644116308358e+19      -8.096013207562e+21       1.623742522061e-04       6.963260900572e-02 
       5.665414184056e+07       1.765095983915e-08       2.354611421265e-13       8.180073575204e-03       6.925975839873e+09       1.414353719802e+04       2.496470070657e-04       8.012899766871e+11       4.722753567028e-03       2.834691260011e+19       4.517959534401e+14       2.423876185496e+15       3.648852072085e+10       6.334645306205e-13       2.175342980005e+18       7.297704144170e+10       1.266929061239e-12       4.350685960018e+18       3.454201677129e-08       4.126624213404e+16       4.796914133451e+19       4.796914133451e+19       1.598875522077e+19      -7.818509066877e+21       1.624531226351e-04       6.959941304423e-02 
       5.626031955535e+07       1.777451657098e-08       2.387691026612e-13       8.237333231591e-03       6.830022299687e+09       1.414353714076e+04       2.513945352807e-04       7.957199333255e+11       4.755812247043e-03       2.756689684998e+19       4.424395319135e+14       2.373679172559e+15       3.573286547838e+10       6.334645306205e-13       2.115484546380e+18       7.146573095675e+10       1.266929061239e-12       4.230969092768e+18       3.454201677129e-08       4.013072803882e+16       4.664920461422e+19       4.664920461422e+19       1.554879616515e+19      -7.550516846902e+21       1.625319937585e-04       6.956625357893e-02 
       5.586923486300e+07       1.789893820013e-08       2.421235360345e-13       8.294993693198e-03       6.735398124506e+09       1.414353708310e+04       2.531542961815e-04       7.901886092325e+11       4.789102329460e-03       2.680834462089e+19       4.332768762233e+14       2.324521709429e+15       3.499285939938e+10       6.334645306205e-13       2.057273224046e+18       6.998571879877e+10       1.266929061239e-12       4.114546448100e+18       3.454201677129e-08       3.902645963405e+16       4.536558789559e+19       4.536558789559e+19       1.512094336565e+19      -7.291710510275e+21       1.626108655815e-04       6.953313058908e-02 
       5.548086873354e+07       1.802423078086e-08       2.455250951285e-13       8.353057766726e-03       6.642084896897e+09       1.414353702503e+04       2.549263753968e-04       7.846957352574e+11       4.822625433979e-03       2.607066530587e+19       4.243039735962e+14       2.276382267659e+15       3.426817839916e+10       6.334645306206e-13       2.000663689807e+18       6.853635679832e+10       1.266929061239e-12       4.001327379622e+18       3.454201677129e-08       3.795257713897e+16       4.411729177759e+19       4.411729177759e+19       1.470486369710e+19      -7.041775195129e+21       1.626897381094e-04       6.950004405419e-02 
       5.509520226934e+07       1.815040040984e-08       2.489744419974e-13       8.411528277065e-03       6.550064454590e+09       1.414353696656e+04       2.567108591544e-04       7.792410441202e+11       4.856383191635e-03       2.535328454959e+19       4.155168943609e+14       2.229239764641e+15       3.355850510459e+10       6.334645306206e-13       1.945611867614e+18       6.711701020918e+10       1.266929061239e-12       3.891223735236e+18       3.454201677129e-08       3.690824443126e+16       4.290334435928e+19       4.290334435928e+19       1.430023320086e+19      -6.800406832036e+21       1.627686113474e-04       6.946699395406e-02 
       5.471221670410e+07       1.827745322641e-08       2.524722479963e-13       8.470408067296e-03       6.459318886938e+09       1.414353690768e+04       2.585078342862e-04       7.738242703991e+11       4.890377244878e-03       2.465564380109e+19       4.069117902274e+14       2.183073554377e+15       3.286352871516e+10       6.334645306206e-13       1.892074894251e+18       6.572705743032e+10       1.266929061239e-12       3.784149788509e+18       3.454201677129e-08       3.589264839594e+16       4.172280048316e+19       4.172280048316e+19       1.390673683259e+19      -6.567311774073e+21       1.628474853008e-04       6.943398026880e-02 
