# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  108       3.982652509290e-10       1.198690880602e-13      -3.833753654902e-12       4.639917767666e-16       8.052371334859e-12       1.279877668997e-12      -6.628031212838e-15 
  109       4.026787913907e-10       1.216354108258e-13      -3.921191765916e-12       4.728007997177e-16       7.856057376848e-12       1.255840951232e-12      -6.574843354136e-15 
  110       4.071143007333e-10       1.233655340232e-13      -4.008086575666e-12       4.817044138107e-16       7.666156539776e-12       1.232526053426e-12      -6.524255266863e-15 
  111       4.115709932314e-10       1.250576761566e-13      -4.094363443208e-12       4.907033656912e-16       7.482451970326e-12       1.209902312140e-12      -6.475501668094e-15 
  112       4.160479476188e-10       1.267100613994e-13      -4.179947056383e-12       4.997984249688e-16       7.304671394467e-12       1.187931923399e-12      -6.427745084150e-15 
  113       4.205441026813e-10       1.283209205965e-13      -4.264761456278e-12       5.089903845578e-16       7.132485491620e-12       1.166569733805e-12      -6.380074065234e-15 
  114       4.250582528493e-10       1.298884922671e-13      -4.348730061693e-12       5.182800610192e-16       6.965506268819e-12       1.145763031660e-12      -6.331501400070e-15 
  115       4.295890437903e-10       1.314110236063e-13      -4.431775693597e-12       5.276682949009e-16       6.803285434878e-12       1.125451338075e-12      -6.280962330542e-15 
  116       4.341351620424e-10       1.328868193306e-13      -4.513821532893e-12       5.371559254883e-16       6.645412655633e-12       1.105579934784e-12      -6.227541484451e-15 
  117       4.386959394936e-10       1.343143928058e-13      -4.594794073524e-12       5.467437108406e-16       6.491827348016e-12       1.086142760041e-12      -6.171188791830e-15 
  118       4.432708144613e-10       1.356923352612e-13      -4.674620576014e-12       5.564323986275e-16       6.342541917639e-12       1.067144360075e-12      -6.112087663071e-15 
  119       4.478591415651e-10       1.370192710008e-13      -4.753228198656e-12       5.662227509645e-16       6.197544535025e-12       1.048586532585e-12      -6.050434293430e-15 
  120       4.524601890355e-10       1.382938588290e-13      -4.830544030221e-12       5.761155445279e-16       6.056798392896e-12       1.030468239308e-12      -5.986437899931e-15 
  121       4.570731360214e-10       1.395147934755e-13      -4.906495122675e-12       5.861115706693e-16       5.920240963459e-12       1.012785518591e-12      -5.920320958270e-15 
  122       4.616970698992e-10       1.406808070214e-13      -4.981008523893e-12       5.962116355310e-16       5.787783255694e-12       9.955313979701e-13      -5.852319439714e-15 
  123       4.663309835805e-10       1.417906703238e-13      -5.054011310372e-12       6.064165601606e-16       5.659309072644e-12       9.786958067368e-13      -5.782683048008e-15 
  124       4.709737728207e-10       1.428431944418e-13      -5.125430619943e-12       6.167271806261e-16       5.534674268695e-12       9.622654885148e-13      -5.711675456277e-15 
  125       4.756242335268e-10       1.438372320615e-13      -5.195193684491e-12       6.271443481306e-16       5.413706006870e-12       9.462239138320e-13      -5.639574543929e-15 
  126       4.802810590665e-10       1.447716789214e-13      -5.263227862663e-12       6.376689291272e-16       5.296202016114e-12       9.305511926931e-13      -5.566672633556e-15 
  127       4.849428375756e-10       1.456454752381e-13      -5.329460672584e-12       6.483018054343e-16       5.181929848580e-12       9.152239871529e-13      -5.493276727842e-15 
  128       4.896080492669e-10       1.464576071311e-13      -5.393819824573e-12       6.590438743500e-16       5.070626136917e-12       9.002154238893e-13      -5.419708746461e-15 
  129       4.942752188487e-10       1.472071483645e-13      -5.456233966071e-12       6.698960220014e-16       4.962053183882e-12       8.855014804370e-13      -5.346258012824e-15 
  130       4.989433974040e-10       1.478933877195e-13      -5.516634939355e-12       6.808590398417e-16       4.856177327598e-12       8.710811216789e-13      -5.273032317994e-15 
  131       5.036117285336e-10       1.485157183531e-13      -5.574955834475e-12       6.919336991671e-16       4.753008830692e-12       8.569582174164e-13      -5.200090889946e-15 
  132       5.082792964173e-10       1.490736004321e-13      -5.631130336674e-12       7.031207769861e-16       4.652545972746e-12       8.431352260226e-13      -5.127490575397e-15 
  133       5.129451242328e-10       1.495665628472e-13      -5.685092764203e-12       7.144210559421e-16       4.554774717829e-12       8.296131533377e-13      -5.055285735035e-15 
  134       5.176081725733e-10       1.499942049263e-13      -5.736778106127e-12       7.258353242376e-16       4.459668382035e-12       8.163915115657e-13      -4.983528138735e-15 
  135       5.222673378659e-10       1.503561981490e-13      -5.786122060136e-12       7.373643755572e-16       4.367187301019e-12       8.034682781702e-13      -4.912266860780e-15 
  136       5.269214507900e-10       1.506522878599e-13      -5.833061070359e-12       7.490090089908e-16       4.277278497535e-12       7.908398547705e-13      -4.841548175083e-15 
  137       5.315692746950e-10       1.508822949829e-13      -5.877532365170e-12       7.607700289573e-16       4.189875348968e-12       7.785010260379e-13      -4.771415450405e-15 
  138       5.362095040189e-10       1.510461177346e-13      -5.919473995000e-12       7.726482451280e-16       4.104897254876e-12       7.664449185917e-13      -4.701909045575e-15 
  139       5.408407627064e-10       1.511437333388e-13      -5.958824870149e-12       7.846444723495e-16       4.022249304521e-12       7.546629598953e-13      -4.633066204716e-15 
  140       5.454616026270e-10       1.511751997395e-13      -5.995524798593e-12       7.967595305678e-16       3.941821944411e-12       7.431448371523e-13      -4.564920952457e-15 
  141       5.500705019932e-10       1.511406573157e-13      -6.029514523798e-12       8.089942447510e-16       3.863490645829e-12       7.318784562026e-13      -4.497503989160e-15 
  142       5.546658637789e-10       1.510403305945e-13      -6.060735762528e-12       8.213494448132e-16       3.787115572377e-12       7.208499004187e-13      -4.430842586138e-15 
  143       5.592460141372e-10       1.508745299655e-13      -6.089131242656e-12       8.338259655375e-16       3.712541247508e-12       7.100433896015e-13      -4.364960480873e-15 
  144       5.638093377211e-10       1.506436646401e-13      -6.114645269511e-12       8.464245977110e-16       3.639629143704e-12       6.994446820180e-13      -4.299871059335e-15 
  145       5.683547020197e-10       1.503482793525e-13      -6.137225408023e-12       8.591459362619e-16       3.568359772889e-12       6.890517452929e-13      -4.235556366592e-15 
  146       5.728810720436e-10       1.499890245523e-13      -6.156821039064e-12       8.719905169351e-16       3.498740075623e-12       6.788650642848e-13      -4.171985818111e-15 
  147       5.773873763913e-10       1.495666472457e-13      -6.173382886287e-12       8.849588633829e-16       3.430771261229e-12       6.688842712824e-13      -4.109122584766e-15 
  148       5.818725064537e-10       1.490819927740e-13      -6.186863056976e-12       8.980514868080e-16       3.364448664537e-12       6.591081246891e-13      -4.046923449473e-15 
  149       5.863353156198e-10       1.485360065926e-13      -6.197215082891e-12       9.112688856062e-16       3.299761602620e-12       6.495344877070e-13      -3.985338663837e-15 
  150       5.907746184810e-10       1.479297360490e-13      -6.204393961119e-12       9.246115450095e-16       3.236693231542e-12       6.401603070214e-13      -3.924311804787e-15 
  151       5.951891900367e-10       1.472643321615e-13      -6.208356194923e-12       9.380799367292e-16       3.175220403094e-12       6.309815914847e-13      -3.863779631220e-15 
  152       5.995777648987e-10       1.465410513976e-13      -6.209059834583e-12       9.516745185988e-16       3.115313521537e-12       6.219933908012e-13      -3.803671940641e-15 
