# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   56       2.082313309754e-10       2.290106386976e-14      -1.051418964180e-13       0.000000000000e+00       4.029789705617e-11       4.710384628022e-12      -9.268111613666e-15 
   57       2.111215426148e-10       2.418290121177e-14      -1.413973400187e-13       0.000000000000e+00       3.872168412693e-11       4.548766869461e-12      -9.666324813541e-15 
   58       2.140415458984e-10       2.550399769143e-14      -1.795010376140e-13       0.000000000000e+00       3.723106460448e-11       4.395798816600e-12      -1.008220194472e-14 
   59       2.169905362784e-10       2.686431761002e-14      -2.194336630555e-13       0.000000000000e+00       3.581960468257e-11       4.250934393338e-12      -1.047627285313e-14 
   60       2.199664215595e-10       2.826378670905e-14      -2.611705145723e-13       0.000000000000e+00       3.447787923941e-11       4.113331191262e-12      -1.080362384190e-14 
   61       2.229669323805e-10       2.970220799411e-14      -3.046865334125e-13       0.000000000000e+00       3.319608584456e-11       3.982085683112e-12      -1.102430801443e-14 
   62       2.259934384961e-10       3.117898823438e-14      -3.499730181176e-13       0.000000000000e+00       3.197294428336e-11       3.857038026388e-12      -1.113782236645e-14 
   63       2.290478411706e-10       3.269334892537e-14      -3.970244107695e-13       0.000000000000e+00       3.080851203254e-11       3.738119339321e-12      -1.115600032889e-14 
   64       2.321314060558e-10       3.424440147626e-14      -4.458334708490e-13       0.000000000000e+00       2.970150744223e-11       3.625107462714e-12      -1.109316396154e-14 
   65       2.352447155800e-10       3.583114406529e-14      -4.963912881015e-13       0.000000000000e+00       2.864923351783e-11       3.517618386705e-12      -1.096623363753e-14 
   66       2.383876213372e-10       3.745245849517e-14      -5.486872954032e-13       0.000000000000e+00       2.764750170184e-11       3.415097677524e-12      -1.079483772781e-14 
   67       2.415591964759e-10       3.910710704842e-14      -6.027092816267e-13       0.000000000000e+00       2.669055565568e-11       3.316811904259e-12      -1.060142228557e-14 
   68       2.447584266008e-10       4.079385211059e-14      -6.584426305858e-13       0.000000000000e+00       2.577260694383e-11       3.222041171403e-12      -1.040686164154e-14 
   69       2.479865514671e-10       4.251185021537e-14      -7.158678300401e-13       0.000000000000e+00       2.489297379359e-11       3.130721181985e-12      -1.021601221142e-14 
   70       2.512451144249e-10       4.426033256111e-14      -7.749624787426e-13       0.000000000000e+00       2.405185144590e-11       3.042916469759e-12      -1.002941510215e-14 
   71       2.545352376804e-10       4.603848930295e-14      -8.357020088986e-13       0.000000000000e+00       2.324875801651e-11       2.958627436119e-12      -9.847530920426e-15 
   72       2.578575935734e-10       4.784546954798e-14      -8.980596792375e-13       0.000000000000e+00       2.248249950300e-11       2.877786920244e-12      -9.670734390934e-15 
   73       2.612123758536e-10       4.968038135053e-14      -9.620065680860e-13       0.000000000000e+00       2.175113479169e-11       2.800256769218e-12      -9.499308974590e-15 
   74       2.645992709573e-10       5.154229170739e-14      -1.027511566440e-12       0.000000000000e+00       2.105194066465e-11       2.725824408172e-12      -9.333441486803e-15 
   75       2.680174292847e-10       5.343022655300e-14      -1.094541371038e-12       0.000000000000e+00       2.038137680661e-11       2.654199410409e-12      -9.173216715718e-15 
   76       2.714659669155e-10       5.534311813631e-14      -1.163060541050e-12       0.000000000000e+00       1.973596374389e-11       2.585090953653e-12      -9.018787314146e-15 
   77       2.749456398765e-10       5.727963608311e-14      -1.233031695409e-12       0.000000000000e+00       1.911517884317e-11       2.518464077174e-12      -8.870931138596e-15 
   78       2.784574244189e-10       5.923832537530e-14      -1.304415339043e-12       0.000000000000e+00       1.851902729031e-11       2.454324140118e-12      -8.730586238342e-15 
   79       2.820019961071e-10       6.121765517010e-14      -1.377169796921e-12       0.000000000000e+00       1.794715999886e-11       2.392638338384e-12      -8.598682839335e-15 
   80       2.855797119724e-10       6.321601771629e-14      -1.451251208427e-12       0.000000000000e+00       1.739885733742e-11       2.333333933401e-12      -8.476141556587e-15 
   81       2.891905926669e-10       6.523172727047e-14      -1.526613521738e-12       0.000000000000e+00       1.687301285699e-11       2.276296480885e-12      -8.363871606545e-15 
   82       2.928343046174e-10       6.726301901330e-14      -1.603208488202e-12       0.000000000000e+00       1.636811701840e-11       2.221368059616e-12      -8.262769019471e-15 
   83       2.965101421792e-10       6.930804796574e-14      -1.680985656714e-12       0.000000000000e+00       1.588224091960e-11       2.168345500197e-12      -8.173714851817e-15 
   84       3.002173684007e-10       7.136495533750e-14      -1.759893310301e-12       0.000000000000e+00       1.541350459261e-11       2.117030249969e-12      -8.097224752687e-15 
   85       3.039563413155e-10       7.343208258410e-14      -1.839881466595e-12       0.000000000000e+00       1.496160673831e-11       2.067391345659e-12      -8.032334829719e-15 
   86       3.077275425136e-10       7.550779101392e-14      -1.920899366782e-12       0.000000000000e+00       1.452651993329e-11       2.019426336290e-12      -7.977526947090e-15 
   87       3.115312234875e-10       7.759039755996e-14      -2.002894587673e-12       0.000000000000e+00       1.410802059931e-11       1.973111159119e-12      -7.931053415005e-15 
   88       3.153673938128e-10       7.967817482936e-14      -2.085813051926e-12       0.000000000000e+00       1.370568087463e-11       1.928399236231e-12      -7.890929342483e-15 
   89       3.192358093290e-10       8.176935115301e-14      -2.169599038252e-12       0.000000000000e+00       1.331886048546e-11       1.885220571149e-12      -7.854924990138e-15 
   90       3.231359603211e-10       8.386211063508e-14      -2.254195191628e-12       0.000000000000e+00       1.294669861735e-11       1.843480845425e-12      -7.820558122962e-15 
   91       3.270670596998e-10       8.595459320257e-14      -2.339542533515e-12       0.000000000000e+00       1.258810578655e-11       1.803060515251e-12      -7.785086363104e-15 
   92       3.310280311830e-10       8.804489465490e-14      -2.425580472062e-12       0.000000000000e+00       1.224175571147e-11       1.763813908056e-12      -7.745499542659e-15 
   93       3.350178462601e-10       9.013109473661e-14      -2.512247300868e-12       0.000000000000e+00       1.190639971140e-11       1.725605931117e-12      -7.699194803575e-15 
   94       3.390366187310e-10       9.221134607750e-14      -2.599481758872e-12       0.000000000000e+00       1.158188164881e-11       1.688430475072e-12      -7.646134653708e-15 
   95       3.430846536996e-10       9.428379878300e-14      -2.687221725039e-12       0.000000000000e+00       1.126826131574e-11       1.652308230874e-12      -7.587000853864e-15 
