# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)number_ncdm[2]     20:(.)rho_ncdm[2]        21:(.)p_ncdm[2]          22:(.)rho_lambda         23:(.)rho_ur             24:(.)rho_crit           25:(.)rho_tot            26:(.)p_tot              27:(.)p_tot_prime        28:gr.fac. D             29:gr.fac. f          
       1.300209099417e+07       7.691070025102e-08       4.470200363130e-12       3.564132145948e-02       3.648276910909e+08       1.414305389541e+04       1.087752178784e-03       1.838892878267e+11       2.057725860391e-02       7.863791857824e+16       5.461186659869e+12       2.929915637494e+13       4.410633186990e+08       6.334645306498e-13       6.034676387748e+15       4.410633186990e+08       6.334645306277e-13       6.034676387958e+15       4.410633186990e+08       6.334645306270e-13       6.034676387964e+15       3.454055557132e-08       1.144777716975e+14       1.330992441867e+17       1.330992441867e+17       4.435482794698e+16      -4.978235648838e+18       1.791630320058e-04       6.340701267621e-02 
       1.291170898298e+07       7.744907539883e-08       4.532999474383e-12       3.589079441917e-02       3.597735634556e+08       1.414305364594e+04       1.095366428194e-03       1.826110069501e+11       2.072128812048e-02       7.647405554529e+16       5.348088740822e+12       2.869238831843e+13       4.319291603888e+08       6.334645306502e-13       5.868621469362e+15       4.319291603888e+08       6.334645306278e-13       5.868621469569e+15       4.319291603888e+08       6.334645306272e-13       5.868621469576e+15       3.454055557132e-08       1.113277109794e+14       1.294370169616e+17       1.294370169616e+17       4.313432549393e+16      -4.807601784965e+18       1.792422780334e-04       6.338166301985e-02 
       1.282195524794e+07       7.799121917613e-08       4.596680792547e-12       3.614201345954e-02       3.547894552542e+08       1.414305339472e+04       1.103033977127e-03       1.813416118394e+11       2.086632568502e-02       7.436973506879e+16       5.237333011886e+12       2.809818606466e+13       4.229841650220e+08       6.334645306507e-13       5.707135848663e+15       4.229841650220e+08       6.334645306280e-13       5.707135848867e+15       4.229841650220e+08       6.334645306273e-13       5.707135848873e+15       3.454055557132e-08       1.082643298086e+14       1.258755575596e+17       1.258755575596e+17       4.194740734594e+16      -4.642816591753e+18       1.793215274291e-04       6.335635456878e-02 
       1.273282542168e+07       7.853715796338e-08       4.661256710523e-12       3.639499080418e-02       3.498743964279e+08       1.414305314174e+04       1.110755198677e-03       1.800810407264e+11       2.101237835164e-02       7.232331872907e+16       5.128870967711e+12       2.751628938342e+13       4.142244151479e+08       6.334645306511e-13       5.550093793273e+15       4.142244151479e+08       6.334645306281e-13       5.550093793474e+15       4.142244151479e+08       6.334645306274e-13       5.550093793480e+15       3.454055557132e-08       1.052852430426e+14       1.224120932758e+17       1.224120932758e+17       4.079314937093e+16      -4.483679598528e+18       1.794007802181e-04       6.333108740928e-02 
       1.264431516720e+07       7.908691832570e-08       4.726739795297e-12       3.664973875311e-02       3.450274303575e+08       1.414305288699e+04       1.118530468550e-03       1.788292322726e+11       2.115945322380e-02       7.033321319051e+16       5.022655107466e+12       2.694644343370e+13       4.056460744436e+08       6.334645306516e-13       5.397373030566e+15       4.056460744436e+08       6.334645306282e-13       5.397373030764e+15       4.056460744436e+08       6.334645306275e-13       5.397373030770e+15       3.454055557132e-08       1.023881311707e+14       1.190439276991e+17       1.190439276991e+17       3.967065286599e+16      -4.329997206028e+18       1.794800364257e-04       6.330586162857e-02 
       1.255642017765e+07       7.964052701415e-08       4.793142790381e-12       3.690626969910e-02       3.402476136771e+08       1.414305263046e+04       1.126360165079e-03       1.775861255658e+11       2.130755745463e-02       6.839786896095e+16       4.918638914033e+12       2.638839865209e+13       3.972453860344e+08       6.334645306520e-13       5.248854652464e+15       3.972453860344e+08       6.334645306284e-13       5.248854652660e+15       3.972453860344e+08       6.334645306276e-13       5.248854652666e+15       3.454055557132e-08       9.957073850729e+13       1.157684386130e+17       1.157684386130e+17       3.857904385761e+16      -4.181582450875e+18       1.795592960774e-04       6.328067731473e-02 
       1.246913617611e+07       8.019801096708e-08       4.860478618292e-12       3.716459612042e-02       3.355340160902e+08       1.414305237214e+04       1.134244669249e-03       1.763516601171e+11       2.145669824734e-02       6.651577918529e+16       4.816776833635e+12       2.584191064351e+13       3.890186708481e+08       6.334645306525e-13       5.104423022858e+15       3.890186708481e+08       6.334645306285e-13       5.104423023052e+15       3.890186708481e+08       6.334645306278e-13       5.104423023058e+15       3.454055557132e-08       9.683087143619e+13       1.125830759536e+17       1.125830759536e+17       3.751747242121e+16      -4.038254778118e+18       1.796385591987e-04       6.325553455676e-02 
       1.238245891540e+07       8.075939731138e-08       4.928760383071e-12       3.742473058082e-02       3.308857201891e+08       1.414305211200e+04       1.142184364709e-03       1.751257758583e+11       2.160688285549e-02       6.468547847222e+16       4.717024255886e+12       2.530674007412e+13       3.809623260039e+08       6.334645306530e-13       4.963965687573e+15       3.809623260039e+08       6.334645306286e-13       4.963965687763e+15       3.809623260039e+08       6.334645306279e-13       4.963965687769e+15       3.454055557132e-08       9.416639670240e+13       1.094853598251e+17       1.094853598251e+17       3.648511201941e+16      -3.899839821578e+18       1.797178258156e-04       6.323043344455e-02 
       1.229638417785e+07       8.132471336386e-08       4.998001372828e-12       3.768668573321e-02       3.263018212759e+08       1.414305185005e+04       1.150179637795e-03       1.739084131384e+11       2.175811858340e-02       6.290554175327e+16       4.619337494256e+12       2.478265256658e+13       3.730728232344e+08       6.334645306534e-13       4.827373286808e+15       3.730728232344e+08       6.334645306288e-13       4.827373286996e+15       3.730728232344e+08       6.334645306280e-13       4.827373287001e+15       3.454055557132e-08       9.157523975125e+13       1.064728785679e+17       1.064728785679e+17       3.548115885848e+16      -3.766169191715e+18       1.797970959540e-04       6.320537406892e-02 
       1.221090777511e+07       8.189398663251e-08       5.068215062328e-12       3.795047431959e-02       3.217814271866e+08       1.414305158626e+04       1.158230877548e-03       1.726995127215e+11       2.191041278650e-02       6.117458317329e+16       4.523673766933e+12       2.426941859734e+13       3.653467073406e+08       6.334645306539e-13       4.694539469994e+15       3.653467073406e+08       6.334645306289e-13       4.694539470180e+15       3.653467073406e+08       6.334645306281e-13       4.694539470185e+15       3.454055557132e-08       8.905538311313e+13       1.035432868823e+17       1.035432868823e+17       3.450483126249e+16      -3.637080270773e+18       1.798763696404e-04       6.318035652158e-02 
       1.212602554797e+07       8.246724481790e-08       5.139415115616e-12       3.821610917112e-02       3.173236581177e+08       1.414305132062e+04       1.166338475730e-03       1.714990157832e+11       2.206377287164e-02       5.949125501140e+16       4.429991178096e+12       2.376681339614e+13       3.577805946785e+08       6.334645306544e-13       4.565360812989e+15       3.577805946785e+08       6.334645306290e-13       4.565360813172e+15       3.577805946785e+08       6.334645306283e-13       4.565360813178e+15       3.454055557132e-08       8.660486483273e+13       1.006943040012e+17       1.006943040012e+17       3.355536906475e+16      -3.512416014943e+18       1.799556469009e-04       6.315538089519e-02 
       1.204173336610e+07       8.304451581451e-08       5.211615388670e-12       3.848360320626e-02       3.129276464545e+08       1.414305105313e+04       1.174502826847e-03       1.703068639080e+11       2.221820629752e-02       5.785424663165e+16       4.338248699555e+12       2.327461684759e+13       3.503711716774e+08       6.334645306549e-13       4.439736737548e+15       3.503711716774e+08       6.334645306292e-13       4.439736737728e+15       3.503711716774e+08       6.334645306284e-13       4.439736737734e+15       3.454055557132e-08       8.422177694139e+13       9.792371191552e+16       9.792371191552e+16       3.263203301587e+16      -3.392024763306e+18       1.800349277624e-04       6.313044728333e-02 
       1.195802712790e+07       8.362582771208e-08       5.284829932104e-12       3.875296943625e-02       3.085925366023e+08       1.414305078376e+04       1.182724328166e-03       1.691229990866e+11       2.237372057499e-02       5.626228346259e+16       4.248406152794e+12       2.279261339475e+13       3.431151933887e+08       6.334645306554e-13       4.317569433017e+15       3.431151933887e+08       6.334645306293e-13       4.317569433195e+15       3.431151933887e+08       6.334645306285e-13       4.317569433200e+15       3.454055557132e-08       8.190426397166e+13       9.522935364667e+16       9.522935364667e+16       3.173410420827e+16      -3.275760053329e+18       1.801142122516e-04       6.310555578051e-02 
       1.187490276027e+07       8.421120879695e-08       5.359072993895e-12       3.902422096326e-02       3.043174848205e+08       1.414305051251e+04       1.191003379735e-03       1.679473637127e+11       2.253032326744e-02       5.471412600488e+16       4.160424191368e+12       2.232059194474e+13       3.360094820646e+08       6.334645306559e-13       4.198763780175e+15       3.360094820646e+08       6.334645306295e-13       4.198763780351e+15       3.360094820646e+08       6.334645306287e-13       4.198763780356e+15       3.454055557132e-08       7.965052151254e+13       9.260913156746e+16       9.260913156746e+16       3.086088351635e+16      -3.163480442683e+18       1.801935003956e-04       6.308070648219e-02 
       1.179235621844e+07       8.480068755351e-08       5.434359022159e-12       3.929737098224e-02       3.001016590573e+08       1.414305023936e+04       1.199340384402e-03       1.667799005808e+11       2.268802199120e-02       5.320856886618e+16       4.074264283673e+12       2.185834577627e+13       3.290509257665e+08       6.334645306565e-13       4.083227277179e+15       3.290509257665e+08       6.334645306296e-13       4.083227277352e+15       3.290509257665e+08       6.334645306288e-13       4.083227277357e+15       3.454055557132e-08       7.745879480465e+13       9.006100576897e+16       9.006100576897e+16       3.001169105222e+16      -3.055049337163e+18       1.802727922216e-04       6.305589948477e-02 
       1.171038348573e+07       8.539429266550e-08       5.510702667960e-12       3.957243277546e-02       2.959442387889e+08       1.414304996430e+04       1.207735747834e-03       1.656205528828e+11       2.284682441583e-02       5.174443982271e+16       3.989888696072e+12       2.140567244914e+13       3.222364770024e+08       6.334645306570e-13       3.970869967535e+15       3.222364770024e+08       6.334645306298e-13       3.970869967706e+15       3.222364770024e+08       6.334645306289e-13       3.970869967711e+15       3.454055557132e-08       7.532737737391e+13       8.758299247231e+16       8.758299247231e+16       2.918586563631e+16      -2.950334824518e+18       1.803520877569e-04       6.303113488560e-02 
       1.162898057341e+07       8.599205301748e-08       5.588118788164e-12       3.984941972158e-02       2.918444148587e+08       1.414304968731e+04       1.216189878540e-03       1.644692642056e+11       2.300673826459e-02       5.032059890649e+16       3.907260476367e+12       2.096237371557e+13       3.155631513919e+08       6.334645306575e-13       3.861604370066e+15       3.155631513919e+08       6.334645306299e-13       3.861604370234e+15       3.155631513919e+08       6.334645306291e-13       3.861604370240e+15       3.454055557132e-08       7.325460970296e+13       8.517316248420e+16       8.517316248420e+16       2.838276428261e+16      -2.849209513969e+18       1.804313870293e-04       6.300641278302e-02 
       1.154814352046e+07       8.659399769618e-08       5.666622448325e-12       4.012834529749e-02       2.878013893207e+08       1.414304940839e+04       1.224703187887e-03       1.633259785281e+11       2.316777131471e-02       4.893593751781e+16       3.826343437620e+12       2.052825543336e+13       3.090280263592e+08       6.334645306581e-13       3.755345410794e+15       3.090280263592e+08       6.334645306301e-13       3.755345410960e+15       3.090280263592e+08       6.334645306292e-13       3.755345410965e+15       3.454055557132e-08       7.123887793896e+13       8.282963969494e+16       8.282963969494e+16       2.760176169797e+16      -2.751550381224e+18       1.805106900666e-04       6.298173327629e-02 
       1.146786839340e+07       8.720015599196e-08       5.746228925619e-12       4.040922306376e-02       2.838143752838e+08       1.414304912751e+04       1.233276090121e-03       1.621906402187e+11       2.332993139788e-02       4.758937756203e+16       3.747102142302e+12       2.010312748087e+13       3.026282398535e+08       6.334645306586e-13       3.652010356702e+15       3.026282398535e+08       6.334645306303e-13       3.652010356865e+15       3.026282398535e+08       6.334645306294e-13       3.652010356870e+15       3.454055557132e-08       6.927861263717e+13       8.055059961774e+16       8.055059961774e+16       2.684224979533e+16      -2.657238618817e+18       1.805899968968e-04       6.295709646567e-02 
       1.138815128609e+07       8.781055740019e-08       5.826953711815e-12       4.069206668464e-02       2.798825967586e+08       1.414304884467e+04       1.241909002388e-03       1.610631940327e+11       2.349322640054e-02       4.627987061024e+16       3.669501886773e+12       1.968680367377e+13       2.963609890952e+08       6.334645306592e-13       3.551518751321e+15       2.963609890952e+08       6.334645306304e-13       3.551518751483e+15       2.963609890952e+08       6.334645306295e-13       3.551518751488e+15       3.454055557132e-08       6.737228753887e+13       7.833426796832e+16       7.833426796832e+16       2.610363722022e+16      -2.566159491565e+18       1.806693075482e-04       6.293250245240e-02 
       1.130898831955e+07       8.842523162272e-08       5.908812516292e-12       4.097688991897e-02       2.760052885063e+08       1.414304855984e+04       1.250602344755e-03       1.599435851091e+11       2.365766426429e-02       4.500639708289e+16       3.593508686086e+12       1.927910168352e+13       2.902235293486e+08       6.334645306597e-13       3.453792352086e+15       2.902235293486e+08       6.334645306306e-13       3.453792352245e+15       2.902235293486e+08       6.334645306297e-13       3.453792352250e+15       3.454055557132e-08       6.551841838309e+13       7.617891928346e+16       7.617891928346e+16       2.538534889034e+16      -2.478202196989e+18       1.807486220493e-04       6.290795133869e-02 
       1.123037564175e+07       8.904420856931e-08       5.991821269091e-12       4.126370661470e-02       2.721816958902e+08       1.414304827303e+04       1.259356540229e-03       1.588317589685e+11       2.382325298630e-02       4.376796545601e+16       3.519089259100e+12       1.887984295747e+13       2.842131727199e+08       6.334645306603e-13       3.358755069413e+15       2.842131727199e+08       6.334645306307e-13       3.358755069570e+15       2.842131727199e+08       6.334645306298e-13       3.358755069574e+15       3.454055557132e-08       6.371556175096e+13       7.408287557769e+16       7.408287557769e+16       2.468682554781e+16      -2.393259730512e+18       1.808279404286e-04       6.288344322775e-02 
       1.115230942745e+07       8.966751835909e-08       6.075996124016e-12       4.155253072713e-02       2.684110747284e+08       1.414304798420e+04       1.268172014777e-03       1.577276615102e+11       2.399000061968e-02       4.256361148914e+16       3.446211013909e+12       1.848885264068e+13       2.783272869798e+08       6.334645306609e-13       3.266332907460e+15       2.783272869798e+08       6.334645306309e-13       3.266332907615e+15       2.783272869798e+08       6.334645306300e-13       3.266332907620e+15       3.454055557132e-08       6.196231394183e+13       7.204450503684e+16       7.204450503684e+16       2.400752332372e+16      -2.311228755279e+18       1.809072627152e-04       6.285897822379e-02 
       1.107478587800e+07       9.029519132204e-08       6.161353461779e-12       4.184337630068e-02       2.646926911488e+08       1.414304769336e+04       1.277049197348e-03       1.566312390093e+11       2.415791527385e-02       4.139239747466e+16       3.374842033562e+12       1.810595949936e+13       2.725632944111e+08       6.334645306615e-13       3.176453906514e+15       2.725632944111e+08       6.334645306311e-13       3.176453906666e+15       2.725632944111e+08       6.334645306301e-13       3.176453906671e+15       3.454055557132e-08       6.025730988039e+13       7.006222074761e+16       7.006222074761e+16       2.334691331470e+16      -2.232009476446e+18       1.809865889380e-04       6.283455643202e-02 
       1.099780122115e+07       9.092725800042e-08       6.247909893186e-12       4.213625748162e-02       2.610258214470e+08       1.414304740047e+04       1.285988519895e-03       1.555424381147e+11       2.432700511498e-02       4.025341150761e+16       3.304951062093e+12       1.773099584589e+13       2.669186706794e+08       6.334645306621e-13       3.089048086959e+15       2.669186706794e+08       6.334645306312e-13       3.089048087109e+15       2.669186706794e+08       6.334645306303e-13       3.089048087114e+15       3.454055557132e-08       5.859922205381e+13       6.813447946208e+16       6.813447946208e+16       2.270448117107e+16      -2.155505519767e+18       1.810659191265e-04       6.281017795867e-02 
       1.092135171087e+07       9.156374915032e-08       6.335682262366e-12       4.243118851628e-02       2.574097519446e+08       1.414304710554e+04       1.294990417393e-03       1.544612058460e+11       2.449727836635e-02       3.914576677574e+16       3.236507490824e+12       1.736379746533e+13       2.613909437278e+08       6.334645306627e-13       3.004047394795e+15       2.613909437278e+08       6.334645306314e-13       3.004047394943e+15       2.613909437278e+08       6.334645306305e-13       3.004047394947e+15       3.454055557132e-08       5.698675947813e+13       6.625978039616e+16       6.625978039616e+16       2.207972669642e+16      -2.081623814353e+18       1.811452533101e-04       6.278584291096e-02 
       1.084543362717e+07       9.220469574310e-08       6.424687650051e-12       4.272818374920e-02       2.538437788507e+08       1.414304680855e+04       1.304055327863e-03       1.533874895911e+11       2.466874330876e-02       3.806860086902e+16       3.169481344968e+12       1.700420354353e+13       2.559776926943e+08       6.334645306633e-13       2.921385648647e+15       2.559776926943e+08       6.334645306316e-13       2.921385648793e+15       2.559776926943e+08       6.334645306306e-13       2.921385648798e+15       3.454055557132e-08       5.541866669313e+13       6.443666406122e+16       6.443666406122e+16       2.147216345814e+16      -2.010274479439e+18       1.812245915187e-04       6.276155139717e-02 
       1.077004327593e+07       9.285012896692e-08       6.514943376898e-12       4.302725762318e-02       2.503272081252e+08       1.414304650947e+04       1.313183692390e-03       1.523212371036e+11       2.484140828093e-02       3.702107510816e+16       3.103843270495e+12       1.665205659674e+13       2.506765468512e+08       6.334645306639e-13       2.840998488242e+15       2.506765468512e+08       6.334645306318e-13       2.840998488386e+15       2.506765468512e+08       6.334645306308e-13       2.840998488391e+15       3.454055557132e-08       5.389372278481e+13       6.266371112775e+16       6.266371112775e+16       2.088131840867e+16      -1.941370715043e+18       1.813039337821e-04       6.273730352658e-02 
       1.069517698871e+07       9.350008022828e-08       6.606467006861e-12       4.332842468466e-02       2.468593553430e+08       1.414304620831e+04       1.322375955149e-03       1.512623965004e+11       2.501528167990e-02       3.600237389164e+16       3.039564521281e+12       1.630720240257e+13       2.454851845676e+08       6.334645306646e-13       2.762823324291e+15       2.454851845676e+08       6.334645306320e-13       2.762823324434e+15       2.454851845676e+08       6.334645306310e-13       2.762823324438e+15       3.454055557132e-08       5.241074043480e+13       6.093954132034e+16       6.093954132034e+16       2.030673151719e+16      -1.874828696366e+18       1.813832801306e-04       6.271309940953e-02 
       1.062083112255e+07       9.415458115351e-08       6.699276350604e-12       4.363169958378e-02       2.434395455613e+08       1.414304590503e+04       1.331632563423e-03       1.502109162588e+11       2.519037196148e-02       3.501170406066e+16       2.976616946517e+12       1.596948993250e+13       2.404013322918e+08       6.334645306652e-13       2.686799289764e+15       2.404013322918e+08       6.334645306321e-13       2.686799289904e+15       2.404013322918e+08       6.334645306311e-13       2.686799289908e+15       3.454055557132e-08       5.096856499591e+13       5.926281234309e+16       5.926281234309e+16       1.974795541146e+16      -1.810567471814e+18       1.814626305945e-04       6.268893915739e-02 
       1.054700205982e+07       9.481366359032e-08       6.793389468971e-12       4.393709706892e-02       2.400671131882e+08       1.414304559963e+04       1.340953967626e-03       1.491667452145e+11       2.536668764058e-02       3.404829428160e+16       2.914972978379e+12       1.563877128570e+13       2.354227635560e+08       6.334645306659e-13       2.612867192493e+15       2.354227635560e+08       6.334645306323e-13       2.612867192631e+15       2.354227635560e+08       6.334645306313e-13       2.612867192636e+15       3.454055557132e-08       4.956607359313e+13       5.763221883454e+16       5.763221883454e+16       1.920455502949e+16      -1.748508864511e+18       1.815419852047e-04       6.266482288258e-02 
       1.047368620806e+07       9.547735960937e-08       6.888824676494e-12       4.424463199211e-02       2.367414018531e+08       1.414304529210e+04       1.350340621325e-03       1.481298325589e+11       2.554423729170e-02       3.311139444545e+16       2.854605619956e+12       1.531490162431e+13       2.305472980015e+08       6.334645306665e-13       2.540969469090e+15       2.305472980015e+08       6.334645306325e-13       2.540969469226e+15       2.305472980015e+08       6.334645306315e-13       2.540969469231e+15       3.454055557132e-08       4.820217424934e+13       5.604649135137e+16       5.604649135137e+16       1.867610728078e+16      -1.688577377199e+18       1.816213439918e-04       6.264075069860e-02 
       1.040087999976e+07       9.614570150580e-08       6.985600544963e-12       4.455431931274e-02       2.334617642787e+08       1.414304498241e+04       1.359792981262e-03       1.471001278363e+11       2.572302954930e-02       3.220027508382e+16       2.795488433429e+12       1.499773910993e+13       2.257728004233e+08       6.334645306672e-13       2.471050140126e+15       2.257728004233e+08       6.334645306327e-13       2.471050140260e+15       2.257728004233e+08       6.334645306316e-13       2.471050140264e+15       3.454055557132e-08       4.687580503515e+13       5.450439538010e+16       5.450439538010e+16       1.816220071693e+16      -1.630700100383e+18       1.817007069871e-04       6.261672271998e-02 
       1.032857989221e+07       9.681872180084e-08       7.083735907034e-12       4.486617409202e-02       2.302275621553e+08       1.414304467056e+04       1.369311507376e-03       1.460775809420e+11       2.590307310824e-02       3.131422680090e+16       2.737595528488e+12       1.468714484160e+13       2.210971798352e+08       6.334645306679e-13       2.403054766545e+15       2.210971798352e+08       6.334645306329e-13       2.403054766677e+15       2.210971798352e+08       6.334645306318e-13       2.403054766682e+15       3.454055557132e-08       4.558593324202e+13       5.300473037596e+16       5.300473037596e+16       1.766243521129e+16      -1.574806623636e+18       1.817800742218e-04       6.259273906234e-02 
       1.025678236733e+07       9.749645324334e-08       7.183249859894e-12       4.518021149852e-02       2.270381660165e+08       1.414304435652e+04       1.378896662824e-03       1.450621421194e+11       2.608437672420e-02       3.045255972121e+16       2.680901550996e+12       1.438298279487e+13       2.165183885541e+08       6.334645306686e-13       2.336930407279e+15       2.165183885541e+08       6.334645306331e-13       2.336930407410e+15       2.165183885541e+08       6.334645306320e-13       2.336930407414e+15       3.454055557132e-08       4.433155457825e+13       5.154632882815e+16       5.154632882815e+16       1.717642164737e+16      -1.520828949941e+18       1.818594457276e-04       6.256879984239e-02 
       1.018548393151e+07       9.817892881141e-08       7.284161768977e-12       4.549644680264e-02       2.238929551169e+08       1.414304404029e+04       1.388548914008e-03       1.440537619579e+11       2.626694921409e-02       2.961460295240e+16       2.625381671887e+12       1.408511976229e+13       2.120344213032e+08       6.334645306693e-13       2.272625578029e+15       2.120344213032e+08       6.334645306333e-13       2.272625578158e+15       2.120344213032e+08       6.334645306322e-13       2.272625578162e+15       3.454055557132e-08       4.311169238700e+13       5.012805535096e+16       5.012805535096e+16       1.670378161595e+16      -1.468701412962e+18       1.819388215361e-04       6.254490517790e-02 
       1.011468111539e+07       9.886618171402e-08       7.386491271733e-12       4.581489538577e-02       2.207913173105e+08       1.414304372184e+04       1.398268730592e-03       1.430523913905e+11       2.645079945651e-02       2.879970406293e+16       2.571011576286e+12       1.379342529508e+13       2.076433143337e+08       6.334645306700e-13       2.210090211178e+15       2.076433143337e+08       6.334645306335e-13       2.210090211305e+15       2.076433143337e+08       6.334645306324e-13       2.210090211309e+15       3.454055557132e-08       4.192539688589e+13       4.874880579972e+16       4.874880579972e+16       1.624414712040e+16      -1.418360597164e+18       1.820182016796e-04       6.252105518775e-02 
       1.004437047377e+07       9.955824539257e-08       7.490258281447e-12       4.613557273842e-02       2.177326489327e+08       1.414304340116e+04       1.408056585530e-03       1.420579816909e+11       2.663593639213e-02       2.800722857406e+16       2.517767452869e+12       1.350777164594e+13       2.033431445651e+08       6.334645306707e-13       2.149275616806e+15       2.033431445651e+08       6.334645306337e-13       2.149275616931e+15       2.033431445651e+08       6.334645306326e-13       2.149275616935e+15       3.454055557132e-08       4.077174442750e+13       4.740750641125e+16       4.740750641125e+16       1.579716029017e+16      -1.369745260658e+18       1.820975861901e-04       6.249724999192e-02 
       9.974548585371e+06       1.002551535226e-07       7.595482991110e-12       4.645849445296e-02       2.147163546818e+08       1.414304307824e+04       1.417912955085e-03       1.410704844719e+11       2.682236902418e-02       2.723655946590e+16       2.465625983428e+12       1.322803371315e+13       1.991320287425e+08       6.334645306714e-13       2.090134444787e+15       1.991320287425e+08       6.334645306339e-13       2.090134444911e+15       1.991320287425e+08       6.334645306328e-13       2.090134444915e+15       3.454055557132e-08       3.964983678023e+13       4.610311296783e+16       4.610311296783e+16       1.536247310217e+16      -1.322796260700e+18       1.821769751003e-04       6.247348971149e-02 
       9.905212052698e+06       1.009569400153e-07       7.702185877355e-12       4.678367623455e-02       2.117418475036e+08       1.414304275306e+04       1.427838318854e-03       1.400898516824e+11       2.701010641886e-02       2.648709669692e+16       2.414564332659e+12       1.295408898578e+13       1.950081226120e+08       6.334645306721e-13       2.032620647916e+15       1.950081226120e+08       6.334645306341e-13       2.032620648038e+15       1.950081226120e+08       6.334645306330e-13       2.032620648042e+15       3.454055557132e-08       3.855880042888e+13       4.483460998425e+16       4.483460998425e+16       1.493974710978e+16      -1.277456481737e+18       1.822563684429e-04       6.244977446865e-02 
       9.836357501881e+06       1.016636390193e-07       7.810387704432e-12       4.711113390294e-02       2.088085484773e+08       1.414304242560e+04       1.437833159791e-03       1.391160356055e+11       2.719915770577e-02       2.575825673684e+16       2.364560138167e+12       1.268581749003e+13       1.909696201134e+08       6.334645306729e-13       1.976689446059e+15       1.909696201134e+08       6.334645306343e-13       1.976689446180e+15       1.909696201134e+08       6.334645306332e-13       1.976689446183e+15       3.454055557132e-08       3.749778589464e+13       4.360100991720e+16       4.360100991720e+16       1.452865317933e+16      -1.233670765926e+18       1.823357662509e-04       6.242610438672e-02 
       9.767981582499e+06       1.023752849224e-07       7.920109528256e-12       4.744088337793e-02       2.059158867023e+08       1.414304209585e+04       1.447897964231e-03       1.381489888558e+11       2.738953207836e-02       2.504947211223e+16       2.315591500668e+12       1.242310173668e+13       1.870147525886e+08       6.334645306737e-13       1.922297291288e+15       1.870147525886e+08       6.334645306346e-13       1.922297291407e+15       1.870147525886e+08       6.334645306334e-13       1.922297291411e+15       3.454055557132e-08       3.646596707357e+13       4.240135239641e+16       4.240135239641e+16       1.412887123387e+16      -1.191385846025e+18       1.824151685575e-04       6.240247959016e-02 
       9.700080967423e+06       1.030919123527e-07       8.031372700496e-12       4.777294070118e-02       2.030632991876e+08       1.414304176379e+04       1.458033221914e-03       1.371886643775e+11       2.758123879440e-02       2.436019096471e+16       2.267636974396e+12       1.216582666962e+13       1.831417880076e+08       6.334645306744e-13       1.869401833974e+15       1.831417880076e+08       6.334645306348e-13       1.869401834091e+15       1.831417880076e+08       6.334645306336e-13       1.869401834095e+15       3.454055557132e-08       3.546254059348e+13       4.123470347696e+16       4.123470347696e+16       1.374009000393e+16      -1.150550280597e+18       1.824945753962e-04       6.237890020454e-02 
       9.632652352651e+06       1.038135561813e-07       8.144198872733e-12       4.810732201986e-02       2.002502307419e+08       1.414304142941e+04       1.468239426006e-03       1.362350154417e+11       2.777428717641e-02       2.368987662129e+16       2.220675557718e+12       1.191387961552e+13       1.793490302096e+08       6.334645306752e-13       1.817961889813e+15       1.793490302096e+08       6.334645306350e-13       1.817961889928e+15       1.793490302096e+08       6.334645306338e-13       1.817961889932e+15       3.454055557132e-08       3.448672518840e+13       4.010015491217e+16       4.010015491217e+16       1.336200678517e+16      -1.111114391423e+18       1.825739868009e-04       6.235536635659e-02 
       9.565692457147e+06       1.045402515228e-07       8.258610000674e-12       4.844404359756e-02       1.974761338655e+08       1.414304109269e+04       1.478517073127e-03       1.352879956445e+11       2.796868661209e-02       2.303800717646e+16       2.174686683930e+12       1.166715023443e+13       1.756348181601e+08       6.334645306760e-13       1.767937407759e+15       1.756348181601e+08       6.334645306352e-13       1.767937407873e+15       1.756348181601e+08       6.334645306340e-13       1.767937407877e+15       3.454055557132e-08       3.353776109028e+13       3.899682344648e+16       3.899682344648e+16       1.299432720269e+16      -1.073030203066e+18       1.826534028053e-04       6.233187817419e-02 
       9.499198022685e+06       1.052720337380e-07       8.374628348417e-12       4.878312180881e-02       1.947404686443e+08       1.414304075361e+04       1.488866663372e-03       1.343475589045e+11       2.816444655482e-02       2.240407508590e+16       2.129650212251e+12       1.142553047146e+13       1.719975252239e+08       6.334645306768e-13       1.719289438846e+15       1.719975252239e+08       6.334645306355e-13       1.719289438959e+15       1.719975252239e+08       6.334645306342e-13       1.719289438962e+15       3.454055557132e-08       3.261490943744e+13       3.792385012778e+16       3.792385012778e+16       1.263676498188e+16      -1.036251384507e+18       1.827328234439e-04       6.230843578637e-02 
