# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   54       2.026754317336e-10       2.056341870186e-14      -3.851946278801e-14       1.148876537438e-16       4.374281300540e-11       5.058626710270e-12      -8.657017706500e-15 
   55       2.055124184341e-10       2.177055073547e-14      -7.104549466476e-14       1.192021296699e-16       4.198635959188e-11       4.879117524997e-12      -8.922940520511e-15 
   56       2.083774730181e-10       2.301694876039e-14      -1.054428965520e-13       1.235964002329e-16       4.032009339558e-11       4.708545331295e-12      -9.270063576379e-15 
   57       2.112720804941e-10       2.430264892146e-14      -1.417024388743e-13       1.280703748468e-16       3.874306994371e-11       4.546904405640e-12      -9.669085877659e-15 
   58       2.141966036164e-10       2.562764938297e-14      -1.798097893617e-13       1.326239552837e-16       3.725168089771e-11       4.393925236938e-12      -1.008571404776e-14 
   59       2.171501970501e-10       2.699190982317e-14      -2.197453605708e-13       1.372570356505e-16       3.583948959786e-11       4.249057936703e-12      -1.048043428316e-14 
   60       2.201307215355e-10       2.839535092870e-14      -2.614841574069e-13       1.419695023656e-16       3.449706660796e-11       4.111455649222e-12      -1.080828430655e-14 
   61       2.231358643891e-10       2.983777094043e-14      -3.050008248396e-13       1.467612492426e-16       3.321460496873e-11       3.980210774293e-12      -1.102927421221e-14 
   62       2.261669890922e-10       3.131857454485e-14      -3.502864599940e-13       1.516322267517e-16       3.199082397296e-11       3.855163126570e-12      -1.114289824762e-14 
   63       2.292260013996e-10       3.283698195541e-14      -3.973353203119e-13       1.565824038247e-16       3.082578120469e-11       3.736244562860e-12      -1.116100015288e-14 
   64       2.323141726352e-10       3.439210341619e-14      -4.461399686241e-13       1.616117541705e-16       2.971819443915e-11       3.623233778079e-12      -1.109791549706e-14 
   65       2.354320921326e-10       3.598293606441e-14      -4.966912856705e-13       1.667202567313e-16       2.866536538550e-11       3.515747736980e-12      -1.097058151262e-14 
   66       2.385796196763e-10       3.760836079305e-14      -5.489784826195e-13       1.719078961383e-16       2.766310342951e-11       3.413233105871e-12      -1.079864692996e-14 
   67       2.417558379422e-10       3.926713911343e-14      -6.029891135882e-13       1.771746631684e-16       2.670564937624e-11       3.314957684345e-12      -1.060458181189e-14 
   68       2.449597386301e-10       4.095803272264e-14      -6.587083380255e-13       1.825205631088e-16       2.578721192040e-11       3.220202597458e-12      -1.040928582911e-14 
   69       2.481925486119e-10       4.268019735236e-14      -7.161165063187e-13       1.879456418025e-16       2.490710903709e-11       3.128903246611e-12      -1.021763422734e-14 
   70       2.514557918508e-10       4.443286345465e-14      -7.751911052109e-13       1.934499657239e-16       2.406553616685e-11       3.041123436490e-12      -1.003018694748e-14 
   71       2.547505691349e-10       4.621522055894e-14      -8.359074581057e-13       1.990336151833e-16       2.326201128102e-11       2.956862733579e-12      -9.847425848593e-15 
   72       2.580775292831e-10       4.802641727285e-14      -8.982387184025e-13       2.046966849852e-16       2.249533987067e-11       2.876053032421e-12      -9.669749412999e-15 
   73       2.614368403500e-10       4.986556128302e-14      -9.621558628311e-13       2.104392850866e-16       2.176357993551e-11       2.798555121884e-12      -9.497467451400e-15 
   74       2.648281608316e-10       5.173171935587e-14      -1.027627684787e-12       2.162615412554e-16       2.106400697283e-11       2.724155251418e-12      -9.330795807965e-15 
   75       2.682506108705e-10       5.362391733846e-14      -1.094620787664e-12       2.221635957287e-16       2.039307896646e-11       2.652561697320e-12      -9.169851065440e-15 
   76       2.717032816614e-10       5.554108737196e-14      -1.163099640817e-12       2.281456007581e-16       1.974731476103e-11       2.583482442481e-12      -9.014815225658e-15 
