# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   54       2.025235195564e-10       2.045176201316e-14      -3.812759076824e-14       0.000000000000e+00       4.374281300540e-11       5.058626710270e-12      -8.657017706500e-15 
   55       2.053561513223e-10       2.165496018485e-14      -7.064113351284e-14       0.000000000000e+00       4.198635959188e-11       4.879117524997e-12      -8.922940520511e-15 
   56       2.082168292271e-10       2.289737875765e-14      -1.050268604140e-13       0.000000000000e+00       4.032009339558e-11       4.708545331295e-12      -9.270063576379e-15 
   57       2.111070395295e-10       2.417905620900e-14      -1.412756540710e-13       0.000000000000e+00       3.874306994371e-11       4.546904405640e-12      -9.669085877659e-15 
   58       2.140271461964e-10       2.549999313952e-14      -1.793732990812e-13       0.000000000000e+00       3.725168089771e-11       4.393925236938e-12      -1.008571404776e-14 
   59       2.169763050681e-10       2.686015176964e-14      -2.193003296128e-13       0.000000000000e+00       3.583948959786e-11       4.249057936703e-12      -1.048043428316e-14 
   60       2.199523780229e-10       2.825945543605e-14      -2.610318769780e-13       0.000000000000e+00       3.449706660796e-11       4.111455649222e-12      -1.080828430655e-14 
   61       2.229530538556e-10       2.969770503725e-14      -3.045427151667e-13       0.000000000000e+00       3.321460496873e-11       3.980210774293e-12      -1.102927421221e-14 
   62       2.259796990961e-10       3.117430759314e-14      -3.498240657005e-13       0.000000000000e+00       3.199082397296e-11       3.855163126570e-12      -1.114289824762e-14 
   63       2.290342231662e-10       3.268848558699e-14      -3.968703114905e-13       0.000000000000e+00       3.082578120469e-11       3.736244562860e-12      -1.116100015288e-14 
   64       2.321179013343e-10       3.423935156369e-14      -4.456741439810e-13       0.000000000000e+00       2.971819443915e-11       3.623233778079e-12      -1.109791549706e-14 
   65       2.352313271683e-10       3.582590499111e-14      -4.962265756502e-13       0.000000000000e+00       2.866536538550e-11       3.515747736980e-12      -1.097058151262e-14 
   66       2.383743649889e-10       3.744702912149e-14      -5.485169525100e-13       0.000000000000e+00       2.766310342951e-11       3.413233105871e-12      -1.079864692996e-14 
   67       2.415461023227e-10       3.910148785282e-14      -6.025329666070e-13       0.000000000000e+00       2.670564937624e-11       3.314957684345e-12      -1.060458181189e-14 
   68       2.447455359179e-10       4.078804516000e-14      -6.582599180692e-13       0.000000000000e+00       2.578721192040e-11       3.220202597458e-12      -1.040928582911e-14 
   69       2.479738974883e-10       4.250585850539e-14      -7.156782996682e-13       0.000000000000e+00       2.490710903709e-11       3.128903246611e-12      -1.021763422734e-14 
   70       2.512327159763e-10       4.425415987150e-14      -7.747657430333e-13       0.000000000000e+00       2.406553616685e-11       3.041123436490e-12      -1.003018694748e-14 
   71       2.545230974172e-10       4.603214024066e-14      -8.354977192275e-13       0.000000000000e+00       2.326201128102e-11       2.956862733579e-12      -9.847425848593e-15 
   72       2.578456961539e-10       4.783894959119e-14      -8.978475320554e-13       0.000000000000e+00       2.249533987067e-11       2.876053032421e-12      -9.669749412999e-15 
