# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   71       2.543920118054e-10       4.597903639600e-14      -8.335339036416e-13       0.000000000000e+00       2.321434016926e-11       3.020430817413e-12      -9.833670957880e-15 
   72       2.577153744588e-10       4.778431444755e-14      -8.958057618353e-13       0.000000000000e+00       2.245017131224e-11       2.936997689904e-12      -9.653374716601e-15 
   73       2.610709956656e-10       4.961754098726e-14      -9.596603923901e-13       0.000000000000e+00       2.172075849714e-11       2.856989435253e-12      -9.477702294349e-15 
   74       2.644583515295e-10       5.147779770959e-14      -1.025069013101e-12       0.000000000000e+00       2.102339127666e-11       2.780187919596e-12      -9.307144743562e-15 
   75       2.678763613683e-10       5.336412656098e-14      -1.092000930249e-12       0.000000000000e+00       2.035454507018e-11       2.706294884693e-12      -9.142128156440e-15 
   76       2.713239498907e-10       5.527547433438e-14      -1.160423159818e-12       0.000000000000e+00       1.971075569645e-11       2.635011385415e-12      -8.983140780180e-15 
   77       2.748019170378e-10       5.721051470892e-14      -1.230299205171e-12       0.000000000000e+00       1.909150417018e-11       2.566300629364e-12      -8.831150195869e-15 
   78       2.783113573118e-10       5.916779367291e-14      -1.301590060549e-12       0.000000000000e+00       1.849679704986e-11       2.500166876472e-12      -8.687255111397e-15 
   79       2.818530814871e-10       6.114578100313e-14      -1.374254567955e-12       0.000000000000e+00       1.792628773933e-11       2.436574924197e-12      -8.552559500647e-15 
   80       2.854275993548e-10       6.314286916398e-14      -1.448249412141e-12       0.000000000000e+00       1.737926026341e-11       2.375448278718e-12      -8.428171190209e-15 
   81       2.890351024669e-10       6.515737220655e-14      -1.523529115594e-12       0.000000000000e+00       1.685461304358e-11       2.316667326107e-12      -8.315200446095e-15 
   82       2.926754468815e-10       6.718752466769e-14      -1.600046033519e-12       0.000000000000e+00       1.635084267353e-11       2.260067503520e-12      -8.214758560453e-15 
   83       2.963481359068e-10       6.923148046906e-14      -1.677750348826e-12       0.000000000000e+00       1.586602769491e-11       2.205437470375e-12      -8.127956438291e-15 
   84       3.000526153839e-10       7.128738018546e-14      -1.756590830827e-12       0.000000000000e+00       1.539829535633e-11       2.152571140023e-12      -8.055462687648e-15 
   85       3.037892535744e-10       7.335356807423e-14      -1.836517266829e-12       0.000000000000e+00       1.494734633617e-11       2.101437691522e-12      -7.996096812610e-15 
