# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   71       2.547720378442e-10       4.621631798477e-14      -8.360783213149e-13       1.988193366960e-16       2.324604702198e-11       2.959002189143e-12      -9.848046159009e-15 
   72       2.580983637329e-10       4.802745806324e-14      -8.984111648342e-13       2.044763118906e-16       2.247985205959e-11       2.878155963648e-12      -9.671004372220e-15 
   73       2.614570582441e-10       4.986653372267e-14      -9.623299122389e-13       2.102127327249e-16       2.174854870734e-11       2.800621604830e-12      -9.499366338151e-15 
   74       2.648478016746e-10       5.173261112154e-14      -1.027803302137e-12       2.160287250656e-16       2.104941392811e-11       2.726186006489e-12      -9.333313745787e-15 
   75       2.682697379565e-10       5.362471549257e-14      -1.094797876730e-12       2.219244312502e-16       2.037890764912e-11       2.654558140114e-12      -9.172925422351e-15 
   76       2.717219772558e-10       5.554177845468e-14      -1.163278040765e-12       2.279000036037e-16       1.973355063306e-11       2.585446630905e-12      -9.018348734036e-15 
   77       2.752052730937e-10       5.748246885437e-14      -1.233206266028e-12       2.339555821667e-16       1.911282025367e-11       2.518816405019e-12      -8.870361838231e-15 
   78       2.787206002734e-10       5.944533093619e-14      -1.304542911798e-12       2.400913140826e-16       1.851672166182e-11       2.454672824672e-12      -8.729904602653e-15 
   79       2.822686331287e-10       6.142883323355e-14      -1.377246156868e-12       2.463073608831e-16       1.794490576205e-11       2.392983089037e-12      -8.597909128954e-15 
   80       2.858497276859e-10       6.343136748939e-14      -1.451271994005e-12       2.526038989996e-16       1.739665294123e-11       2.333674462997e-12      -8.475297965388e-15 
   81       2.894639038246e-10       6.545124757688e-14      -1.526574224412e-12       2.589811202753e-16       1.687085679718e-11       2.276632505905e-12      -8.362982319484e-15 
   82       2.931108274390e-10       6.748670842018e-14      -1.603104452191e-12       2.654392324766e-16       1.636600786730e-11       2.221699300343e-12      -8.261860270720e-15 
   83       2.967897925996e-10       6.953590491508e-14      -1.680812078802e-12       2.719784598055e-16       1.588017735726e-11       2.168671680878e-12      -8.172814983188e-15 
   84       3.005000619327e-10       7.159697824352e-14      -1.759645239680e-12       2.785990399364e-16       1.541148540595e-11       2.117351120695e-12      -8.096363159890e-15 
   85       3.042419916699e-10       7.366826981259e-14      -1.839553804622e-12       2.853012134432e-16       1.495963071586e-11       2.067706773569e-12      -8.031537359624e-15 
   86       3.080160612691e-10       7.574814096814e-14      -1.920486866953e-12       2.920852335499e-16       1.452458584932e-11       2.019736338986e-12      -7.976814253435e-15 
   87       3.118225201341e-10       7.783490880697e-14      -2.002391855751e-12       2.989513698959e-16       1.410612723025e-11       1.973415917714e-12      -7.930440356131e-15 
   88       3.156613757969e-10       7.992684623021e-14      -2.085214546136e-12       3.058999089890e-16       1.370382701625e-11       1.928699108761e-12      -7.890424360658e-15 
   89       3.195323820989e-10       8.202218199672e-14      -2.168899069567e-12       3.129311546591e-16       1.331704497070e-11       1.885516106334e-12      -7.854529472485e-15 
   90       3.234350273732e-10       8.411910077639e-14      -2.253387924141e-12       3.200454285115e-16       1.294492033491e-11       1.843772796795e-12      -7.820265743978e-15 
   91       3.273685226259e-10       8.621574320362e-14      -2.338621984888e-12       3.272430703801e-16       1.258636370018e-11       1.803349855619e-12      -7.784882408782e-15 
   92       3.313317897182e-10       8.831020593060e-14      -2.424540514065e-12       3.345244387814e-16       1.224004887995e-11       1.764101844352e-12      -7.745360216198e-15 
   93       3.353237973787e-10       9.040056994238e-14      -2.511081666507e-12       3.418899188668e-16       1.190472728301e-11       1.725893832527e-12      -7.699088725016e-15 
   94       3.393446527199e-10       9.248499025742e-14      -2.598184070251e-12       3.493399466673e-16       1.158024277314e-11       1.688719525405e-12      -7.646031358745e-15 
   95       3.433946527989e-10       9.456161987941e-14      -2.685785503780e-12       3.568749893506e-16       1.126665512697e-11       1.652599315687e-12      -7.586873317025e-15 
   96       3.474739444649e-10       9.662858317319e-14      -2.773822439016e-12       3.644955385951e-16       1.096392748160e-11       1.617543958834e-12      -7.522367343387e-15 
   97       3.515825173155e-10       9.868397630600e-14      -2.862230058409e-12       3.722021111465e-16       1.067192263361e-11       1.583554185125e-12      -7.453335461955e-15 
   98       3.557201966533e-10       1.007258676888e-13      -2.950942272030e-12       3.799952493739e-16       1.039039933808e-11       1.550620311713e-12      -7.380670714155e-15 
   99       3.598866364417e-10       1.027522984177e-13      -3.039891734664e-12       3.878755218262e-16       1.011900860761e-11       1.518721854679e-12      -7.305338895416e-15 
  100       3.640813122618e-10       1.047612827151e-13      -3.129009862899e-12       3.958435237883e-16       9.857290011378e-12       1.487827141095e-12      -7.228380291880e-15 
  101       3.683035142688e-10       1.067508083710e-13      -3.218226852219e-12       4.038998778377e-16       9.604667974163e-12       1.457892921074e-12      -7.150911417102e-15 
  102       3.725523401478e-10       1.087188371847e-13      -3.307471694096e-12       4.120452344007e-16       9.360448075354e-12       1.428863979829e-12      -7.074126748758e-15 
  103       3.768266880709e-10       1.106633054056e-13      -3.396672193081e-12       4.202802723086e-16       9.123813347996e-12       1.400672749731e-12      -6.999300465350e-15 
  104       3.811254851231e-10       1.125821761269e-13      -3.485755682201e-12       4.286056795331e-16       8.894009341052e-12       1.373255335239e-12      -6.927522717276e-15 
  105       3.854484228954e-10       1.144736035758e-13      -3.574651242404e-12       4.370220912299e-16       8.670935748647e-12       1.346602888637e-12      -6.858864125765e-15 
  106       3.897953085910e-10       1.163357919426e-13      -3.663287816189e-12       4.455301443237e-16       8.454628173695e-12       1.320716483484e-12      -6.793101132224e-15 
  107       3.941658340265e-10       1.181669464103e-13      -3.751593560540e-12       4.541304969165e-16       8.245074894426e-12       1.295591116397e-12      -6.729970219023e-15 
  108       3.985595711756e-10       1.199652741670e-13      -3.839495871689e-12       4.628238286263e-16       8.042215237730e-12       1.271215499475e-12      -6.669166728988e-15 
  109       4.029759677132e-10       1.217289854178e-13      -3.926921409883e-12       4.716108409253e-16       7.845937952515e-12       1.247571852716e-12      -6.610343684905e-15 
  110       4.074143425593e-10       1.234562943974e-13      -4.013796124148e-12       4.804922574788e-16       7.656079583053e-12       1.224635696431e-12      -6.553110609021e-15 
  111       4.118738814231e-10       1.251454203819e-13      -4.100045277058e-12       4.894688244832e-16       7.472422842329e-12       1.202375643665e-12      -6.497032342543e-15 
  112       4.163536323468e-10       1.267945887017e-13      -4.185593469494e-12       4.985413110051e-16       7.294694985397e-12       1.180753192615e-12      -6.441627865137e-15 
  113       4.208525012496e-10       1.284020317528e-13      -4.270364665415e-12       5.077105093194e-16       7.122566182727e-12       1.159722519047e-12      -6.386369114433e-15 
  114       4.253692474716e-10       1.299659900097e-13      -4.354282216622e-12       5.169772352482e-16       6.955647893554e-12       1.139230268714e-12      -6.330679805519e-15 
  115       4.299024793181e-10       1.314847130375e-13      -4.437268887521e-12       5.263423284987e-16       6.793491239234e-12       1.119215349772e-12      -6.273934250447e-15 
  116       4.344508516933e-10       1.329565079596e-13      -4.519247795385e-12       5.358066276307e-16       6.635685345359e-12       1.099622618691e-12      -6.215587926877e-15 
  117       4.390136957905e-10       1.343798893818e-13      -4.600145307882e-12       5.453708907800e-16       6.482169410229e-12       1.080446269481e-12      -6.155589717321e-15 
  118       4.435904579493e-10       1.357534496823e-13      -4.679888545976e-12       5.550358658867e-16       6.332955700026e-12       1.061691354521e-12      -6.094017806913e-15 
  119       4.481805017750e-10       1.370758146026e-13      -4.758404532458e-12       5.648023153182e-16       6.188032240296e-12       1.043360279276e-12      -6.030952403488e-15 
  120       4.527831054699e-10       1.383456446796e-13      -4.835620224805e-12       5.746710159827e-16       6.047362073199e-12       1.025452717559e-12      -5.966475721972e-15 
  121       4.573974591635e-10       1.395616366776e-13      -4.911462548037e-12       5.846427594437e-16       5.910882514753e-12       1.007965526786e-12      -5.900671968770e-15 
  122       4.620226622437e-10       1.407225250197e-13      -4.985858427583e-12       5.947183520340e-16       5.778504412086e-12       9.908926632446e-13      -5.833627326160e-15 
  123       4.666577206876e-10       1.418270832202e-13      -5.058734822135e-12       6.048986149703e-16       5.650111400679e-12       9.742250973457e-13      -5.765429936684e-15 
  124       4.713015443919e-10       1.428741253156e-13      -5.130018756511e-12       6.151843844670e-16       5.525559161617e-12       9.579507288896e-13      -5.696169887539e-15 
  125       4.759529445042e-10       1.438625072971e-13      -5.199637354514e-12       6.255765118505e-16       5.404674678837e-12       9.420543023245e-13      -5.625939194965e-15 
  126       4.806106307532e-10       1.447911285423e-13      -5.267517871791e-12       6.360758636734e-16       5.287255496373e-12       9.265173220070e-13      -5.554831788643e-15 
  127       4.852732087802e-10       1.456589332466e-13      -5.333587728695e-12       6.466833218287e-16       5.173068975607e-12       9.113179674625e-13      -5.482943496077e-15 
  128       4.899391774692e-10       1.464649118555e-13      -5.397774543144e-12       6.573997836640e-16       5.061851552513e-12       8.964310086456e-13      -5.410372026995e-15 
  129       4.946070766045e-10       1.472081430424e-13      -5.460006879971e-12       6.682261354071e-16       4.953365348700e-12       8.818339465667e-13      -5.337220215948e-15 
  130       4.992759538258e-10       1.478879218084e-13      -5.520216522124e-12       6.791631689042e-16       4.847576603674e-12       8.675263767893e-13      -5.263606185474e-15 
  131       5.039449440928e-10       1.485036482067e-13      -5.578336511878e-12       6.902116559208e-16       4.744495504284e-12       8.535125998801e-13      -5.189654273540e-15 
  132       5.086131223728e-10       1.490547897606e-13      -5.634300494293e-12       7.013723739360e-16       4.644120256472e-12       8.397955466569e-13      -5.115491882899e-15 
  133       5.132795020469e-10       1.495408831858e-13      -5.688042755195e-12       7.126461060652e-16       4.546436752928e-12       8.263767379954e-13      -5.041249488790e-15 
  134       5.179430333167e-10       1.499615361121e-13      -5.739498259171e-12       7.240336409839e-16       4.451418240735e-12       8.132562446362e-13      -4.967060646649e-15 
  135       5.226026016107e-10       1.503164288056e-13      -5.788602687551e-12       7.355357728503e-16       4.359024989021e-12       8.004326469912e-13      -4.893061999813e-15 
  136       5.272570259909e-10       1.506053158902e-13      -5.835292476392e-12       7.471533012290e-16       4.269203956612e-12       7.879029949511e-13      -4.819393287225e-15 
  137       5.319050575590e-10       1.508280280703e-13      -5.879504854474e-12       7.588870310139e-16       4.181888459682e-12       7.756627676916e-13      -4.746197351140e-15 
  138       5.365453778630e-10       1.509844738518e-13      -5.921177881276e-12       7.707377723518e-16       4.096997839400e-12       7.637058334807e-13      -4.673620144831e-15 
  139       5.411765973039e-10       1.510746412647e-13      -5.960250484972e-12       7.827063405650e-16       4.014437129584e-12       7.520244094852e-13      -4.601810740295e-15 
  140       5.457972535416e-10       1.510985995850e-13      -5.996662500411e-12       7.947935560753e-16       3.934096724352e-12       7.406090215778e-13      -4.530921335960e-15 
  141       5.504058099021e-10       1.510565010562e-13      -6.030354707108e-12       8.070002443265e-16       3.855852045770e-12       7.294484641436e-13      -4.461107264386e-15 
  142       5.550006537833e-10       1.509485826119e-13      -6.061268867229e-12       8.193272357079e-16       3.779563211502e-12       7.185297598875e-13      -4.392526999978e-15 
  143       5.595800950619e-10       1.507751675972e-13      -6.089347763579e-12       8.317753654779e-16       3.705074702465e-12       7.078381196402e-13      -4.325342166685e-15 
  144       5.641425041196e-10       1.505366782916e-13      -6.114535761121e-12       8.443454245416e-16       3.632247950430e-12       6.973600754920e-13      -4.259679334462e-15 
  145       5.686867446232e-10       1.502336712327e-13      -6.136780473732e-12       8.570380064800e-16       3.561063423309e-12       6.870933131691e-13      -4.195511147539e-15 
  146       5.732117805800e-10       1.498668086649e-13      -6.156031334744e-12       8.698536452237e-16       3.491528019182e-12       6.770377371050e-13      -4.132763437082e-15 
  147       5.777165397657e-10       1.494368498189e-13      -6.172239128798e-12       8.827928624882e-16       3.423642908173e-12       6.671923623944e-13      -4.071352170098e-15 
  148       5.821999129323e-10       1.489446526961e-13      -6.185356032840e-12       8.958561674142e-16       3.357403389296e-12       6.575552928381e-13      -4.011183237534e-15 
  149       5.866607530178e-10       1.483911758525e-13      -6.195335657116e-12       9.090440562087e-16       3.292798747298e-12       6.481236989871e-13      -3.952152242380e-15 
  150       5.910978743545e-10       1.477774801827e-13      -6.202133086167e-12       9.223570117855e-16       3.229812109511e-12       6.388937961865e-13      -3.894144287770e-15 
  151       5.955100518783e-10       1.471047307041e-13      -6.205704919827e-12       9.357955034062e-16       3.168420302688e-12       6.298608226208e-13      -3.837033765081e-15 
  152       5.998960203373e-10       1.463741983408e-13      -6.206009314215e-12       9.493599863206e-16       3.108593709858e-12       6.210190173571e-13      -3.780684142035e-15 
  153       6.042544735009e-10       1.455872617074e-13      -6.203006022736e-12       9.630509014082e-16       3.050296127165e-12       6.123615983905e-13      -3.724947750799e-15 
  154       6.085840633684e-10       1.447454088933e-13      -6.196656437071e-12       9.768686748182e-16       2.993484620719e-12       6.038807406877e-13      -3.669665576089e-15 
  155       6.128833993781e-10       1.438502392468e-13      -6.186923628175e-12       9.908137176106e-16       2.938109383438e-12       5.955675542316e-13      -3.614667043267e-15 
  156       6.171510476163e-10       1.429034651588e-13      -6.173772387275e-12       1.004886425397e-15       2.884113591893e-12       5.874120620657e-13      -3.559769806441e-15 
  157       6.213855300258e-10       1.419069138470e-13      -6.157169266860e-12       1.019087177982e-15       2.831433263159e-12       5.794031783384e-13      -3.504779536573e-15 
  158       6.255853236152e-10       1.408625291398e-13      -6.137082621684e-12       1.033416339002e-15       2.779997111653e-12       5.715286863472e-13      -3.449489709572e-15 
  159       6.297488596672e-10       1.397723732605e-13      -6.113482649753e-12       1.047874255568e-15       2.729726405988e-12       5.637752165833e-13      -3.393681394398e-15 
  160       6.338745229483e-10       1.386386286112e-13      -6.086341433330e-12       1.062461257907e-15       2.680534825811e-12       5.561282247757e-13      -3.337123041164e-15 
  161       6.379607612775e-10       1.374635487354e-13      -6.055632813831e-12       1.077177623248e-15       2.632346139063e-12       5.485752541705e-13      -3.279624308416e-15 
  162       6.420064267842e-10       1.362493025870e-13      -6.021331918051e-12       1.092023464663e-15       2.585149291017e-12       5.411160926634e-13      -3.221203339132e-15 
  163       6.460104634575e-10       1.349981198348e-13      -5.983415668196e-12       1.106998831666e-15       2.538947936000e-12       5.337534761103e-13      -3.161933941281e-15 
  164       6.499717992187e-10       1.337123419837e-13      -5.941862984120e-12       1.122103744558e-15       2.493742994461e-12       5.264898780876e-13      -3.101892915522e-15 
  165       6.538893456381e-10       1.323944239244e-13      -5.896654823557e-12       1.137338193907e-15       2.449532591804e-12       5.193275030470e-13      -3.041160091941e-15 
  166       6.577619976512e-10       1.310469354837e-13      -5.847774222349e-12       1.152702140022e-15       2.406311997229e-12       5.122682794700e-13      -2.979818366771e-15 
  167       6.615886332759e-10       1.296725629750e-13      -5.795206334681e-12       1.168195512431e-15       2.364073562560e-12       5.053138530227e-13      -2.917953739127e-15 
  168       6.653681133289e-10       1.282741107481e-13      -5.738938473311e-12       1.183818209353e-15       2.322806661087e-12       4.984655797105e-13      -2.855655347730e-15 
  169       6.690992811420e-10       1.268545027397e-13      -5.678960149802e-12       1.199570097180e-15       2.282497626396e-12       4.917245190328e-13      -2.793015507637e-15 
  170       6.727809622795e-10       1.254167840232e-13      -5.615263114753e-12       1.215451009951e-15       2.243129691206e-12       4.850914271374e-13      -2.730129746968e-15 
  171       6.764119642540e-10       1.239641223594e-13      -5.547841398029e-12       1.231460748826e-15       2.204682926206e-12       4.785667499759e-13      -2.667096843637e-15 
  172       6.799910762436e-10       1.224998097463e-13      -5.476691348998e-12       1.247599081565e-15       2.167134178885e-12       4.721506164574e-13      -2.604018862079e-15 
  173       6.835170688084e-10       1.210272639696e-13      -5.401811676754e-12       1.263865742005e-15       2.130457012373e-12       4.658428316042e-13      -2.541001189976e-15 
