# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   57       2.111728725016e-10       2.427600831777e-14      -1.408507686129e-13       1.284608566719e-16       3.888025881491e-11       4.509048897877e-12      -9.670313487546e-15 
   58       2.140967418585e-10       2.559982604452e-14      -1.788907733200e-13       1.330283430691e-16       3.738368884035e-11       4.356500128359e-12      -1.009241434873e-14 
   59       2.170500869158e-10       2.696288893315e-14      -2.187608293461e-13       1.376755761010e-16       3.596658220334e-11       4.212106414304e-12      -1.049262384598e-14 
   60       2.200303409873e-10       2.836510149688e-14      -2.604383591628e-13       1.424024419090e-16       3.461947931762e-11       4.075031700305e-12      -1.082535587327e-14 
   61       2.230348062168e-10       2.980624761598e-14      -3.039000588681e-13       1.472088339400e-16       3.333254164992e-11       3.944376638615e-12      -1.105004612539e-14 
   62       2.260648355433e-10       3.128573270344e-14      -3.491366090700e-13       1.520947020670e-16       3.210448471342e-11       3.819973321645e-12      -1.116608546232e-14 
   63       2.291224369187e-10       3.280278233440e-14      -3.961410296889e-13       1.570600145004e-16       3.093536649456e-11       3.701740437857e-12      -1.118535293754e-14 
   64       2.322090012614e-10       3.435651294739e-14      -4.449044213009e-13       1.621047441405e-16       2.982390054702e-11       3.589441882567e-12      -1.112223710904e-14 
   65       2.353252556409e-10       3.594592874070e-14      -4.954159679459e-13       1.672288690307e-16       2.876737947044e-11       3.482678131220e-12      -1.099374674426e-14 
   66       2.384712164627e-10       3.756991856879e-14      -5.476629399366e-13       1.724323728105e-16       2.776159838919e-11       3.380877612653e-12      -1.081962152500e-14 
   67       2.416461426539e-10       3.922725283865e-14      -6.016306966662e-13       1.777152451693e-16       2.680077843114e-11       3.283288082364e-12      -1.062244275232e-14 
   68       2.448491723744e-10       4.091670180296e-14      -6.573024122390e-13       1.830774903298e-16       2.587910851534e-11       3.189173054312e-12      -1.042323625394e-14 
   69       2.480814876139e-10       4.263742521062e-14      -7.146581815233e-13       1.885191534825e-16       2.499590453624e-11       3.098466598858e-12      -1.022699903829e-14 
   70       2.513445061140e-10       4.438865639693e-14      -7.736757371742e-13       1.940403005464e-16       2.415136290310e-11       3.011236336299e-12      -1.003442536009e-14 
   71       2.546392078417e-10       4.616958787385e-14      -8.343307065814e-13       1.996410112595e-16       2.334500022403e-11       2.927486796116e-12      -9.846150533759e-15 
   72       2.579661056551e-10       4.797937133111e-14      -8.965966075885e-13       2.053213798372e-16       2.257561817366e-11       2.847156034698e-12      -9.662746349397e-15 
   73       2.613252159708e-10       4.981711763743e-14      -9.604448442128e-13       2.110815156312e-16       2.184126836092e-11       2.770112253079e-12      -9.484716488748e-15 
   74       2.647160294297e-10       5.168189684166e-14      -1.025844702365e-12       2.169215437880e-16       2.113921719677e-11       2.696150414667e-12      -9.312491941191e-15 
   75       2.681374815641e-10       5.357273817397e-14      -1.092763345567e-12       2.228416059075e-16       2.046591076191e-11       2.624988862973e-12      -9.146426419712e-15 
   76       2.715885105828e-10       5.548857709973e-14      -1.161165862204e-12       2.288418537480e-16       1.981785616749e-11       2.556344654950e-12      -8.986925730647e-15 
   77       2.750699129998e-10       5.742808533217e-14      -1.231015426678e-12       2.349224275592e-16       1.919452884773e-11       2.490182897234e-12      -8.834873251738e-15 
   78       2.785827746673e-10       5.938980967983e-14      -1.302273159999e-12       2.410834749763e-16       1.859593406103e-11       2.426506943913e-12      -8.691274074286e-15 
   79       2.821278966621e-10       6.137222117684e-14      -1.374898077694e-12       2.473251581310e-16       1.802172135492e-11       2.365281975000e-12      -8.557126125050e-15 
   80       2.857057779915e-10       6.337371399838e-14      -1.448847086578e-12       2.536476541678e-16       1.747116822730e-11       2.306433228291e-12      -8.433418329059e-15 
   81       2.893165982984e-10       6.539260437614e-14      -1.524074981535e-12       2.600511557599e-16       1.694316378755e-11       2.249844231227e-12      -8.321128772420e-15 
   82       2.929602005682e-10       6.742712951372e-14      -1.600534442291e-12       2.665358716251e-16       1.643619241770e-11       2.195355032749e-12      -8.221222865123e-15 
   83       2.966360738340e-10       6.947544650210e-14      -1.678176030193e-12       2.731020270423e-16       1.594831743361e-11       2.142760435155e-12      -8.134651503857e-15 
   84       3.003436504741e-10       7.153569863916e-14      -1.756948835420e-12       2.797498607767e-16       1.547765129110e-11       2.091860352289e-12      -8.061950160880e-15 
   85       3.040832926153e-10       7.360622939618e-14      -1.836802548976e-12       2.864796141410e-16       1.502389155726e-11       2.042624349182e-12      -8.001963810960e-15 
   86       3.078554383065e-10       7.568540209890e-14      -1.917685729878e-12       2.932915410586e-16       1.458701079812e-11       1.995051264623e-12      -7.952906273121e-15 
   87       3.116602896370e-10       7.777153572480e-14      -1.999545192850e-12       3.001859119416e-16       1.416678463197e-11       1.949118631167e-12      -7.912732072097e-15 
   88       3.154978007293e-10       7.986290495139e-14      -2.082326016032e-12       3.071630141473e-16       1.376278356783e-11       1.904781783062e-12      -7.879127894012e-15 
   89       3.193676657323e-10       8.195774020447e-14      -2.165971548688e-12       3.142231524328e-16       1.337436484379e-11       1.861972964187e-12      -7.849504042067e-15 
   90       3.232693068144e-10       8.405422770647e-14      -2.250423418914e-12       3.213666494118e-16       1.300066426539e-11       1.820600435976e-12      -7.820985892219e-15 
   91       3.272018621567e-10       8.615050952470e-14      -2.335621541345e-12       3.285938460096e-16       1.264058804406e-11       1.780547585354e-12      -7.790405348871e-15 
   92       3.311641739459e-10       8.824468361961e-14      -2.421504124864e-12       3.359051019190e-16       1.229280463547e-11       1.741672032668e-12      -7.754292300549e-15 
   93       3.351551398475e-10       9.033483256066e-14      -2.508008433427e-12       3.433008033700e-16       1.195606039687e-11       1.703841472229e-12      -7.709664654883e-15 
   94       3.391748539704e-10       9.241911450914e-14      -2.595073182697e-12       3.507813867845e-16       1.163019859304e-11       1.667049297686e-12      -7.656552922150e-15 
   95       3.432236161028e-10       9.449568607211e-14      -2.682636519794e-12       3.583473195383e-16       1.131527927203e-11       1.631314798288e-12      -7.595841298442e-15 
   96       3.473015765982e-10       9.656267528998e-14      -2.770635320096e-12       3.659990935129e-16       1.101126543506e-11       1.596647593111e-12      -7.528505303424e-15 
   97       3.514087293587e-10       9.861818207835e-14      -2.859005205284e-12       3.737372256517e-16       1.071801931996e-11       1.563047243210e-12      -7.455614197983e-15 
   98       3.555449048171e-10       1.006602786698e-13      -2.947680561391e-12       3.815622585164e-16       1.043529868451e-11       1.530502863773e-12      -7.378333401877e-15 
   99       3.597097629198e-10       1.026870100556e-13      -3.036594556845e-12       3.894747608427e-16       1.016275308990e-11       1.498992736274e-12      -7.297926911391e-15 
  100       3.639027861090e-10       1.046963944277e-13      -3.125679160516e-12       3.974753280963e-16       9.899920184094e-12       1.468483920630e-12      -7.215759716982e-15 
  101       3.681232723056e-10       1.066864236203e-13      -3.214865159762e-12       4.055645830298e-16       9.646221985240e-12       1.438931867349e-12      -7.133300220932e-15 
  102       3.723703278915e-10       1.086550635519e-13      -3.304082178474e-12       4.137431762378e-16       9.400961165079e-12       1.410280029689e-12      -7.052122654999e-15 
  103       3.766428606922e-10       1.106002546668e-13      -3.393258695123e-12       4.220117867139e-16       9.163317332334e-12       1.382459475809e-12      -6.973909498066e-15 
  104       3.809398077193e-10       1.125199637282e-13      -3.482322638853e-12       4.303711028796e-16       8.932532875496e-12       1.355405122316e-12      -6.900094410759e-15 
  105       3.852608685490e-10       1.144123462116e-13      -3.571203230602e-12       4.388217615568e-16       8.708507087339e-12       1.329107767735e-12      -6.830730898906e-15 
  106       3.896058583914e-10       1.162756067744e-13      -3.659829425492e-12       4.473644017500e-16       8.491275742784e-12       1.303568397667e-12      -6.765474618735e-15 
  107       3.939744777924e-10       1.181079508573e-13      -3.748129381091e-12       4.559996837739e-16       8.280827092583e-12       1.278781988358e-12      -6.703927698451e-15 
  108       3.983663081966e-10       1.199075856907e-13      -3.836030481812e-12       4.647282895954e-16       8.077100229789e-12       1.254737301500e-12      -6.645637205518e-15 
  109       4.027808075095e-10       1.216727213009e-13      -3.923459363313e-12       4.735509231745e-16       7.879983456231e-12       1.231416679039e-12      -6.590093613946e-15 
  110       4.072173056597e-10       1.234015715156e-13      -4.010341936891e-12       4.824683108066e-16       7.689312648978e-12       1.208795837985e-12      -6.536729271585e-15 
  111       4.116750001613e-10       1.250923549709e-13      -4.096603413883e-12       4.914812014634e-16       7.504869626814e-12       1.186843665212e-12      -6.484916867405e-15 
  112       4.161529516763e-10       1.267432961166e-13      -4.182168330064e-12       5.005903671347e-16       7.326380516709e-12       1.165522012271e-12      -6.433967898788e-15 
  113       4.206500795767e-10       1.283526262227e-13      -4.266960570044e-12       5.097966031698e-16       7.153514120285e-12       1.144785490190e-12      -6.383131138816e-15 
  114       4.251651575072e-10       1.299185843854e-13      -4.350903391666e-12       5.191007286195e-16       6.985880280293e-12       1.124581264284e-12      -6.331591103555e-15 
  115       4.296968089472e-10       1.314394185333e-13      -4.433919450403e-12       5.285035865769e-16       6.823028247081e-12       1.104848848963e-12      -6.278466519345e-15 
  116       4.342437014230e-10       1.329134341908e-13      -4.515931783024e-12       5.380060189469e-16       6.664545433098e-12       1.085533668606e-12      -6.222996946700e-15 
  117       4.388051654195e-10       1.343391453452e-13      -4.596866842088e-12       5.476087865425e-16       6.510370790095e-12       1.066630049354e-12      -6.165131670063e-15 
  118       4.433806427335e-10       1.357151438966e-13      -4.676651877919e-12       5.573126398695e-16       6.360516642511e-12       1.048143093320e-12      -6.105009861006e-15 
  119       4.479694919049e-10       1.370400549552e-13      -4.755214044876e-12       5.671183439445e-16       6.214970970785e-12       1.030075297640e-12      -6.042778957516e-15 
  120       4.525709855351e-10       1.383125382687e-13      -4.832480434230e-12       5.770266784099e-16       6.073696665433e-12       1.012426471002e-12      -5.978594794915e-15 
  121       4.571843076061e-10       1.395312896516e-13      -4.908378107047e-12       5.870384376493e-16       5.936630781124e-12       9.951936501618e-13      -5.912621736774e-15 
  122       4.618085507992e-10       1.406950424129e-13      -4.982834127065e-12       5.971544309034e-16       5.803683790753e-12       9.783710164685e-13      -5.845032805833e-15 
  123       4.664427138135e-10       1.418025687846e-13      -5.055775593573e-12       6.073754823850e-16       5.674738839514e-12       9.619498123870e-13      -5.776009814920e-15 
  124       4.710856986850e-10       1.428526813502e-13      -5.127129674294e-12       6.177024313945e-16       5.549650998981e-12       9.459182580192e-13      -5.705743497869e-15 
  125       4.757363081048e-10       1.438442344729e-13      -5.196823638260e-12       6.281361324357e-16       5.428246521176e-12       9.302614676266e-13      -5.634433640436e-15 
  126       4.803932427384e-10       1.447761257242e-13      -5.264784888697e-12       6.386774553306e-16       5.310322092650e-12       9.149613661528e-13      -5.562289211220e-15 
  127       4.850550985441e-10       1.456472973118e-13      -5.330940995900e-12       6.493272853352e-16       5.195644088552e-12       8.999966057455e-13      -5.489528492576e-15 
  128       4.897203640918e-10       1.464567375085e-13      -5.395219730113e-12       6.600865232552e-16       5.083947826710e-12       8.853424822787e-13      -5.416379211542e-15 
  129       4.943875709290e-10       1.472035224638e-13      -5.457549786853e-12       6.709560587530e-16       4.974994419668e-12       8.709768796274e-13      -5.343052364993e-15 
  130       4.990557690236e-10       1.478869437919e-13      -5.517862982996e-12       6.819366867153e-16       4.868749966612e-12       8.568990170740e-13      -5.269660170568e-15 
  131       5.037240986534e-10       1.485063977451e-13      -5.576092364861e-12       6.930291818866e-16       4.765224700881e-12       8.431126103331e-13      -5.196289320372e-15 
  132       5.083916404636e-10       1.490613477848e-13      -5.632171574824e-12       7.042343247789e-16       4.664416823603e-12       8.296199882048e-13      -5.123026423146e-15 
  133       5.130574138810e-10       1.495513262990e-13      -5.686034889154e-12       7.155529015954e-16       4.566312169920e-12       8.164220522290e-13      -5.049957946946e-15 
  134       5.177203755278e-10       1.499759363196e-13      -5.737617255847e-12       7.269857041542e-16       4.470883875212e-12       8.035182363407e-13      -4.977170161830e-15 
  135       5.223794176354e-10       1.503348532399e-13      -5.786854332458e-12       7.385335298117e-16       4.378092041319e-12       7.909064665238e-13      -4.904749082542e-15 
  136       5.270333664581e-10       1.506278265317e-13      -5.833682523939e-12       7.501971813863e-16       4.287883402772e-12       7.785831204664e-13      -4.832780411194e-15 
  137       5.316809806874e-10       1.508546814626e-13      -5.878039020473e-12       7.619774670819e-16       4.200190993013e-12       7.665429872154e-13      -4.761349479950e-15 
  138       5.363209498655e-10       1.510153208136e-13      -5.919861835305e-12       7.738752004118e-16       4.114933810622e-12       7.547792268307e-13      -4.690541193711e-15 
  139       5.409518927996e-10       1.511097265960e-13      -5.959089842581e-12       7.858912001219e-16       4.032016485541e-12       7.432833300405e-13      -4.620439972799e-15 
  140       5.455723559753e-10       1.511379617693e-13      -5.995662815180e-12       7.980262901146e-16       3.951328945302e-12       7.320450778956e-13      -4.551129695637e-15 
  141       5.501808119709e-10       1.511001719579e-13      -6.029521462547e-12       8.102812993724e-16       3.872746081245e-12       7.210525014239e-13      -4.482693641437e-15 
  142       5.547756578710e-10       1.509965871690e-13      -6.060607468529e-12       8.226570618812e-16       3.796127414752e-12       7.102918412854e-13      -4.415214432882e-15 
  143       5.593552136805e-10       1.508275235095e-13      -6.088863529213e-12       8.351544165544e-16       3.721316763464e-12       6.997475074269e-13      -4.348773978809e-15 
